"","OTU","rep","fold","PredictedClass","TrueClass","Regression","Combined","TrueValue","Index"
"11","Otu00001",1,3,"Absent","Absent",0.00534270700195136,0,0.00354332760147986,"11"
"64","Otu00001",1,4,"Present","Present",0.221533271146817,0.221533271146817,0.217797888386124,"64"
"58","Otu00001",1,4,"Absent","Absent",0.10234819237657,0,0,"58"
"93","Otu00001",1,4,"Absent","Absent",0.151764793393859,0,0,"93"
"1","Otu00001",1,4,"Present","Present",0.0425127630190315,0.0425127630190315,0.0210373048149822,"1"
"18","Otu00001",1,4,"Present","Present",0.247472219754357,0.247472219754357,0.319810543657331,"18"
"25","Otu00001",1,4,"Present","Present",0.29413866927072,0.29413866927072,0.330044751830757,"25"
"40","Otu00001",1,4,"Present","Present",0.293296496978455,0.293296496978455,0.389426998368679,"40"
"54","Otu00001",1,4,"Absent","Absent",0.0632074924981773,0,0.000306968177632252,"54"
"68","Otu00001",1,4,"Absent","Absent",0.0221025209602758,0,0.00133005934110906,"68"
"82","Otu00001",1,4,"Absent","Absent",0.000933446854741239,0,0.00121976011384428,"82"
"94","Otu00001",1,4,"Absent","Absent",0.0392971584283414,0,0.000101081572829273,"94"
"101","Otu00001",1,4,"Absent","Absent",0.118481829379619,0,0.000203210729526519,"101"
"109","Otu00001",1,4,"Absent","Absent",0.0312954959952188,0,5.06816684405251e-05,"109"
"117","Otu00001",1,4,"Absent","Absent",0.00680639505132053,0,0.000152315190901706,"117"
"125","Otu00001",1,4,"Absent","Absent",0.0142988206825104,0,0.000358680057388809,"125"
"55","Otu00001",1,4,"Present","Present",0.289699570619496,0.289699570619496,0.291799403966704,"55"
"52","Otu00001",1,4,"Present","Present",0.397555283381769,0.397555283381769,0.470570202329859,"52"
"56","Otu00001",1,4,"Present","Present",0.401485028021453,0.401485028021453,0.58247869789275,"56"
"7","Otu00001",1,4,"Absent","Absent",0.0188370644739083,0,0,"7"
"12","Otu00001",1,4,"Absent","Absent",0.0301117313309585,0,0.00241102783164736,"12"
"92","Otu00001",1,5,"Absent","Absent",0.0145432095372541,0,0,"9"
"65","Otu00001",1,5,"Absent","Absent",0.0342278829339524,0,0,"65"
"100","Otu00001",1,5,"Present","Absent",0.8320229786872,0.8320229786872,0,"100"
"8","Otu00001",1,5,"Present","Absent",0.0476373763733455,0.0476373763733455,0,"8"
"19","Otu00001",1,5,"Present","Present",0.331361513617899,0.331361513617899,0.308365959200495,"19"
"26","Otu00001",1,5,"Present","Present",0.329007902989222,0.329007902989222,0.369424478768415,"26"
"45","Otu00001",1,5,"Present","Present",0.31494729553256,0.31494729553256,0.388855512165816,"45"
"60","Otu00001",1,5,"Absent","Absent",0.174963697837153,0,0.000514694528797159,"60"
"74","Otu00001",1,5,"Absent","Absent",0.239124141483321,0,0.000860019223959124,"74"
"83","Otu00001",1,5,"Absent","Absent",0.0216946640025659,0,0.000101327388793191,"83"
"95","Otu00001",1,5,"Absent","Absent",0.253343373050799,0,0.000202142712755205,"95"
"102","Otu00001",1,5,"Absent","Absent",0.194107991029943,0,0.000252436007472106,"102"
"110","Otu00001",1,5,"Absent","Absent",0.0110700120071587,0,0.00624936490194086,"110"
"118","Otu00001",1,5,"Absent","Absent",0.0112038532304405,0,0.00056013850697627,"118"
"126","Otu00001",1,5,"Absent","Absent",0.300120930382948,0,0.000204237937196834,"126"
"62","Otu00001",1,5,"Present","Present",0.402752344138027,0.402752344138027,0.329719224671406,"62"
"73","Otu00001",1,5,"Present","Absent",0.447119583740914,0.447119583740914,0.000821777092963534,"73"
"63","Otu00001",1,5,"Present","Present",0.468002743206131,0.468002743206131,0.643387435359173,"63"
"4","Otu00001",1,5,"Absent","Absent",0.012210385423885,0,0,"4"
"151","Otu00001",2,1,"Present","Present",0.0394264879726664,0.0394264879726664,0.0134294821549877,"15"
"441","Otu00001",2,1,"Absent","Absent",0.0247118877510291,0,0.000707857215087471,"44"
"721","Otu00001",2,1,"Absent","Absent",0.00143851272412699,0,0,"72"
"1141","Otu00001",2,1,"Absent","Absent",0.00178397150682558,0,0,"114"
"37","Otu00001",2,1,"Absent","Absent",0.00527434236604596,0,0,"3"
"211","Otu00001",2,1,"Present","Present",0.109103080964093,0.109103080964093,0.102342028391329,"21"
"321","Otu00001",2,1,"Present","Present",0.400359730332559,0.400359730332559,0.374156958920907,"32"
"471","Otu00001",2,1,"Present","Present",0.254412136592236,0.254412136592236,0.0344012472966856,"47"
"611","Otu00001",2,1,"Absent","Absent",0.0560591106196341,0,0.0015865704488459,"61"
"761","Otu00001",2,1,"Absent","Absent",0.0126941284296496,0,5.05101525406607e-05,"76"
"881","Otu00001",2,1,"Absent","Absent",0.0238098299536663,0,0.0014167889490462,"88"
"971","Otu00001",2,1,"Absent","Absent",0.0198949989713492,0,0.000308641975308642,"97"
"1031","Otu00001",2,1,"Absent","Absent",0.00641179124459259,0,0.00238336713995943,"103"
"1111","Otu00001",2,1,"Absent","Absent",0.0314492647560164,0,0.000616681227195642,"111"
"1191","Otu00001",2,1,"Absent","Absent",0.285988105554747,0,0.000152439024390244,"119"
"271","Otu00001",2,1,"Present","Present",0.302637875568258,0.302637875568258,0.323067509687946,"27"
"691","Otu00001",2,1,"Present","Absent",0.259457085280386,0.259457085280386,0.00123089547645912,"69"
"351","Otu00001",2,1,"Present","Present",0.395523508300491,0.395523508300491,0.517439180537772,"35"
"701","Otu00001",2,1,"Present","Absent",0.144979089181991,0.144979089181991,0.00594902302682189,"70"
"610","Otu00001",2,1,"Absent","Absent",0.0112736299744828,0,0,"6"
"221","Otu00001",2,2,"Present","Absent",0.0464472370544152,0.0464472370544152,0.00494199656661291,"22"
"511","Otu00001",2,2,"Absent","Absent",0.00452358190209646,0,0,"51"
"791","Otu00001",2,2,"Present","Absent",0.158434593863453,0.158434593863453,0,"79"
"1211","Otu00001",2,2,"Absent","Absent",0.00826742462440983,0,0,"121"
"141","Otu00001",2,2,"Absent","Absent",0.00805919621012084,0,0.00280621524710284,"14"
"241","Otu00001",2,2,"Present","Present",0.3417588144017,0.3417588144017,0.310691951802329,"24"
"331","Otu00001",2,2,"Present","Present",0.321685655640273,0.321685655640273,0.332162849872774,"33"
"531","Otu00001",2,2,"Present","Present",0.157459049573525,0.157459049573525,0.0430509342206296,"53"
"661","Otu00001",2,2,"Absent","Absent",0.0557814240642169,0,0.000306372549019608,"66"
"811","Otu00001",2,2,"Absent","Absent",0.0779692258875683,0,0.000607441154138193,"81"
"891","Otu00001",2,2,"Absent","Absent",0.0072550877339192,0,0.000509502216334641,"89"
"981","Otu00001",2,2,"Absent","Absent",0.00757309446778011,0,0.00290712500637527,"98"
"1051","Otu00001",2,2,"Absent","Absent",0.00828242605253204,0,0.000255284386806903,"105"
"1121","Otu00001",2,2,"Absent","Absent",0.0258362820246224,0,0.000152819520146707,"112"
"1231","Otu00001",2,2,"Absent","Absent",0.019947375204384,0,0,"123"
"411","Otu00001",2,2,"Present","Present",0.371331499715872,0.371331499715872,0.420660059262287,"41"
"311","Otu00001",2,2,"Present","Present",0.314877298936405,0.314877298936405,0.451426821175149,"31"
"421","Otu00001",2,2,"Present","Present",0.60082721174116,0.60082721174116,0.507759060745278,"42"
"841","Otu00001",2,2,"Absent","Absent",0.0525118313512918,0,0.00198665376190719,"84"
"104","Otu00001",2,2,"Absent","Absent",0.00123317998191728,0,0.00293516431678809,"10"
"361","Otu00001",2,3,"Absent","Present",0.00171688309013293,0,0.0749922045525413,"36"
"581","Otu00001",2,3,"Absent","Absent",0.00583112129196384,0,0,"58"
"861","Otu00001",2,3,"Absent","Absent",0.0143631350561419,0,0.000668552327076369,"86"
"13","Otu00001",2,3,"Absent","Present",0.158100685933429,0,0.0210373048149822,"1"
"171","Otu00001",2,3,"Present","Present",0.172490151473495,0.172490151473495,0.245068677062894,"17"
"251","Otu00001",2,3,"Present","Present",0.30220998583989,0.30220998583989,0.330044751830757,"25"
"341","Otu00001",2,3,"Present","Present",0.493242882456267,0.493242882456267,0.514850476336033,"34"
"541","Otu00001",2,3,"Absent","Absent",0.0895938135117964,0,0.000306968177632252,"54"
"671","Otu00001",2,3,"Absent","Absent",0.00349870895393751,0,0.000253961804144657,"67"
"821","Otu00001",2,3,"Absent","Absent",8.63051784568652e-06,0,0.00121976011384428,"82"
"901","Otu00001",2,3,"Absent","Absent",0.0295051397837445,0,0,"90"
"1011","Otu00001",2,3,"Absent","Absent",0.0422058070035006,0,0.000203210729526519,"101"
"1081","Otu00001",2,3,"Absent","Absent",0.0232070476069342,0,0.000305421226775261,"108"
"1161","Otu00001",2,3,"Absent","Absent",0.118438374693898,0,0.000150413637503134,"116"
"1241","Otu00001",2,3,"Absent","Absent",0.0640778694067114,0,0.000968498317871343,"124"
"481","Otu00001",2,3,"Present","Present",0.410207855438033,0.410207855438033,0.329061133150239,"48"
"381","Otu00001",2,3,"Present","Present",0.47283935860328,0.47283935860328,0.383285009410448,"38"
"491","Otu00001",2,3,"Present","Present",0.515954875935962,0.515954875935962,0.533527399009244,"49"
"911","Otu00001",2,3,"Present","Absent",0.103312950882023,0.103312950882023,0.00240889754497463,"91"
"113","Otu00001",2,3,"Absent","Absent",0.00126576242306998,0,0.00354332760147986,"11"
"641","Otu00001",2,4,"Present","Present",0.373279009966165,0.373279009966165,0.217797888386124,"64"
"651","Otu00001",2,4,"Absent","Absent",0.128651481832068,0,0,"65"
"931","Otu00001",2,4,"Absent","Absent",0.132596357854433,0,0,"93"
"85","Otu00001",2,4,"Present","Absent",6.46901884697874e-06,6.46901884697874e-06,0,"8"
"181","Otu00001",2,4,"Present","Present",0.278553781378045,0.278553781378045,0.319810543657331,"18"
"261","Otu00001",2,4,"Present","Present",0.290490016116429,0.290490016116429,0.369424478768415,"26"
"401","Otu00001",2,4,"Present","Present",0.25215775087047,0.25215775087047,0.389426998368679,"40"
"601","Otu00001",2,4,"Absent","Absent",0.073686980119788,0,0.000514694528797159,"60"
"681","Otu00001",2,4,"Absent","Absent",0.0178179001855083,0,0.00133005934110906,"68"
"831","Otu00001",2,4,"Absent","Absent",0.0518550608023694,0,0.000101327388793191,"83"
"941","Otu00001",2,4,"Absent","Absent",0.0290342419170179,0,0.000101081572829273,"94"
"1021","Otu00001",2,4,"Absent","Absent",0.126369458994795,0,0.000252436007472106,"102"
"1091","Otu00001",2,4,"Absent","Absent",0.102467315487583,0,5.06816684405251e-05,"109"
"1171","Otu00001",2,4,"Absent","Absent",0.118591091391893,0,0.000152315190901706,"117"
"1251","Otu00001",2,4,"Absent","Absent",0.0096857039297034,0,0.000358680057388809,"125"
"551","Otu00001",2,4,"Present","Present",0.179323123780867,0.179323123780867,0.291799403966704,"55"
"521","Otu00001",2,4,"Present","Present",0.294770369792292,0.294770369792292,0.470570202329859,"52"
"561","Otu00001",2,4,"Present","Present",0.544579748270335,0.544579748270335,0.58247869789275,"56"
"71","Otu00001",2,4,"Absent","Absent",0.0722877107074787,0,0,"7"
"122","Otu00001",2,4,"Absent","Absent",0.0472070675716141,0,0.00241102783164736,"12"
"99","Otu00001",2,5,"Absent","Absent",0.0286379289083687,0,0,"9"
"442","Otu00001",2,5,"Absent","Absent",0.0402115708509574,0,0.000707857215087471,"44"
"1001","Otu00001",2,5,"Absent","Absent",0.562935318221924,0,0,"100"
"1142","Otu00001",2,5,"Absent","Absent",0.221173569050955,0,0,"114"
"191","Otu00001",2,5,"Present","Present",0.221379398503287,0.221379398503287,0.308365959200495,"19"
"212","Otu00001",2,5,"Present","Present",0.0412011457659188,0.0412011457659188,0.102342028391329,"21"
"451","Otu00001",2,5,"Present","Present",0.470714850226522,0.470714850226522,0.388855512165816,"45"
"472","Otu00001",2,5,"Present","Present",0.291811114991359,0.291811114991359,0.0344012472966856,"47"
"741","Otu00001",2,5,"Absent","Absent",0.291168628665879,0,0.000860019223959124,"74"
"762","Otu00001",2,5,"Absent","Absent",0.0464272794860841,0,5.05101525406607e-05,"76"
"951","Otu00001",2,5,"Absent","Absent",0.482520134654845,0,0.000202142712755205,"95"
"972","Otu00001",2,5,"Absent","Absent",0.0376303334659406,0,0.000308641975308642,"97"
"1101","Otu00001",2,5,"Absent","Absent",0.0256652309855091,0,0.00624936490194086,"110"
"1181","Otu00001",2,5,"Absent","Absent",0.025948840797885,0,0.00056013850697627,"118"
"1261","Otu00001",2,5,"Absent","Absent",0.454117415661764,0,0.000204237937196834,"126"
"621","Otu00001",2,5,"Present","Present",0.44680532258054,0.44680532258054,0.329719224671406,"62"
"731","Otu00001",2,5,"Present","Absent",0.440346910932053,0.440346910932053,0.000821777092963534,"73"
"631","Otu00001",2,5,"Absent","Present",0.452307824042729,0,0.643387435359173,"63"
"43","Otu00001",2,5,"Absent","Absent",0.0219895814973811,0,0,"4"
"152","Otu00001",3,1,"Absent","Present",0.0538451943541056,0,0.0134294821549877,"15"
"910","Otu00001",3,1,"Absent","Absent",0.0284718699270421,0,0,"9"
"792","Otu00001",3,1,"Absent","Absent",0.0647578093687913,0,0,"79"
"1071","Otu00001",3,1,"Absent","Absent",0.141781930315694,0,0,"107"
"39","Otu00001",3,1,"Absent","Absent",9.24935415031563e-05,0,0,"3"
"213","Otu00001",3,1,"Present","Present",0.0439841292773137,0.0439841292773137,0.102342028391329,"21"
"322","Otu00001",3,1,"Present","Present",0.396529793325216,0.396529793325216,0.374156958920907,"32"
"461","Otu00001",3,1,"Absent","Present",0.057839871152534,0,0.38863624750907,"46"
"662","Otu00001",3,1,"Absent","Absent",0.274246082062383,0,0.000306372549019608,"66"
"751","Otu00001",3,1,"Absent","Absent",0.201814401553707,0,0.00143171243033185,"75"
"882","Otu00001",3,1,"Absent","Absent",0.0388516796215103,0,0.0014167889490462,"88"
"973","Otu00001",3,1,"Absent","Absent",0.000556198273121094,0,0.000308641975308642,"97"
"1032","Otu00001",3,1,"Absent","Absent",0.0252572504272151,0,0.00238336713995943,"103"
"1112","Otu00001",3,1,"Absent","Absent",0.0423053051164515,0,0.000616681227195642,"111"
"1232","Otu00001",3,1,"Absent","Absent",0.0133957304165946,0,0,"123"
"272","Otu00001",3,1,"Present","Present",0.249717949233241,0.249717949233241,0.323067509687946,"27"
"692","Otu00001",3,1,"Present","Absent",0.149871997504102,0.149871997504102,0.00123089547645912,"69"
"422","Otu00001",3,1,"Present","Present",0.52918426989444,0.52918426989444,0.507759060745278,"42"
"702","Otu00001",3,1,"Present","Absent",0.190485052110967,0.190485052110967,0.00594902302682189,"70"
"612","Otu00001",3,1,"Absent","Absent",2.85276704112365e-06,0,0,"6"
"222","Otu00001",3,2,"Present","Absent",0.0635683091563048,0.0635683091563048,0.00494199656661291,"22"
"443","Otu00001",3,2,"Absent","Absent",0.00612497709075558,0,0.000707857215087471,"44"
"862","Otu00001",3,2,"Absent","Absent",0.0217611656172128,0,0.000668552327076369,"86"
"1143","Otu00001",3,2,"Absent","Absent",0.0346276999285425,0,0,"114"
"142","Otu00001",3,2,"Absent","Absent",0.0242149229414026,0,0.00280621524710284,"14"
"242","Otu00001",3,2,"Present","Present",0.323273790325515,0.323273790325515,0.310691951802329,"24"
"332","Otu00001",3,2,"Present","Present",0.329374040663408,0.329374040663408,0.332162849872774,"33"
"473","Otu00001",3,2,"Present","Present",0.355370392641338,0.355370392641338,0.0344012472966856,"47"
"672","Otu00001",3,2,"Absent","Absent",0.202427171412223,0,0.000253961804144657,"67"
"763","Otu00001",3,2,"Absent","Absent",0.0122250875219008,0,5.05101525406607e-05,"76"
"892","Otu00001",3,2,"Absent","Absent",0.0155141183915257,0,0.000509502216334641,"89"
"982","Otu00001",3,2,"Absent","Absent",0.0412847340440163,0,0.00290712500637527,"98"
"1052","Otu00001",3,2,"Absent","Absent",0.0318764708480402,0,0.000255284386806903,"105"
"1122","Otu00001",3,2,"Absent","Absent",0.0234220159119968,0,0.000152819520146707,"112"
"1242","Otu00001",3,2,"Absent","Absent",0.0109379257357271,0,0.000968498317871343,"124"
"412","Otu00001",3,2,"Present","Present",0.436288280439529,0.436288280439529,0.420660059262287,"41"
"312","Otu00001",3,2,"Present","Present",0.352608865256652,0.352608865256652,0.451426821175149,"31"
"492","Otu00001",3,2,"Present","Present",0.520768709001925,0.520768709001925,0.533527399009244,"49"
"842","Otu00001",3,2,"Absent","Absent",0.0794528063271477,0,0.00198665376190719,"84"
"106","Otu00001",3,2,"Absent","Absent",0.0443854540973214,0,0.00293516431678809,"10"
"362","Otu00001",3,3,"Present","Present",0.0338254100676661,0.0338254100676661,0.0749922045525413,"36"
"512","Otu00001",3,3,"Absent","Absent",0.0680678154072026,0,0,"51"
"932","Otu00001",3,3,"Absent","Absent",0.277599825456704,0,0,"93"
"1212","Otu00001",3,3,"Absent","Absent",0.0796290342446376,0,0,"121"
"172","Otu00001",3,3,"Present","Present",0.125408313679331,0.125408313679331,0.245068677062894,"17"
"252","Otu00001",3,3,"Present","Present",0.281996630238979,0.281996630238979,0.330044751830757,"25"
"342","Otu00001",3,3,"Present","Present",0.462569875667659,0.462569875667659,0.514850476336033,"34"
"532","Otu00001",3,3,"Present","Present",0.0911539101940329,0.0911539101940329,0.0430509342206296,"53"
"682","Otu00001",3,3,"Absent","Absent",0.053120672576707,0,0.00133005934110906,"68"
"812","Otu00001",3,3,"Absent","Absent",0.23564853170651,0,0.000607441154138193,"81"
"902","Otu00001",3,3,"Absent","Absent",0.0243527005128106,0,0,"90"
"1012","Otu00001",3,3,"Absent","Absent",0.0513296170114683,0,0.000203210729526519,"101"
"1082","Otu00001",3,3,"Absent","Absent",0.0166771109304969,0,0.000305421226775261,"108"
"1162","Otu00001",3,3,"Absent","Absent",0.0499838939764577,0,0.000150413637503134,"116"
"1252","Otu00001",3,3,"Absent","Absent",0.0211883133253394,0,0.000358680057388809,"125"
"482","Otu00001",3,3,"Present","Present",0.332046972798431,0.332046972798431,0.329061133150239,"48"
"382","Otu00001",3,3,"Present","Present",0.430972561167483,0.430972561167483,0.383285009410448,"38"
"562","Otu00001",3,3,"Present","Present",0.464739285366754,0.464739285366754,0.58247869789275,"56"
"912","Otu00001",3,3,"Absent","Absent",0.112616639539269,0,0.00240889754497463,"91"
"115","Otu00001",3,3,"Absent","Absent",0.00958437996058205,0,0.00354332760147986,"11"
"642","Otu00001",3,4,"Present","Present",0.231008053417608,0.231008053417608,0.217797888386124,"64"
"582","Otu00001",3,4,"Absent","Absent",0.0546426246708643,0,0,"58"
"1002","Otu00001",3,4,"Absent","Absent",0.00774888773017763,0,0,"100"
"16","Otu00001",3,4,"Present","Present",0.00492520483691789,0.00492520483691789,0.0210373048149822,"1"
"182","Otu00001",3,4,"Present","Present",0.249460406161179,0.249460406161179,0.319810543657331,"18"
"262","Otu00001",3,4,"Present","Present",0.264444604148087,0.264444604148087,0.369424478768415,"26"
"402","Otu00001",3,4,"Present","Present",0.274097561089848,0.274097561089848,0.389426998368679,"40"
"542","Otu00001",3,4,"Absent","Absent",0.071747927878235,0,0.000306968177632252,"54"
"742","Otu00001",3,4,"Absent","Absent",0.00371477452091551,0,0.000860019223959124,"74"
"822","Otu00001",3,4,"Absent","Absent",0.00116880121565257,0,0.00121976011384428,"82"
"942","Otu00001",3,4,"Absent","Absent",0.048229571496297,0,0.000101081572829273,"94"
"1022","Otu00001",3,4,"Absent","Absent",0.025473821884268,0,0.000252436007472106,"102"
"1092","Otu00001",3,4,"Absent","Absent",0.0127336057042606,0,5.06816684405251e-05,"109"
"1172","Otu00001",3,4,"Absent","Absent",0.000174952171440806,0,0.000152315190901706,"117"
"1262","Otu00001",3,4,"Absent","Absent",0.00390088747928057,0,0.000204237937196834,"126"
"552","Otu00001",3,4,"Present","Present",0.0425580540417243,0.0425580540417243,0.291799403966704,"55"
"522","Otu00001",3,4,"Present","Present",0.297139093481059,0.297139093481059,0.470570202329859,"52"
"632","Otu00001",3,4,"Present","Present",0.134461791897304,0.134461791897304,0.643387435359173,"63"
"77","Otu00001",3,4,"Absent","Absent",0.00039245367377912,0,0,"7"
"127","Otu00001",3,4,"Absent","Absent",0.000173564245025241,0,0.00241102783164736,"12"
"913","Otu00001",3,5,"Absent","Absent",0.0182556076053342,0,0,"9"
"652","Otu00001",3,5,"Absent","Absent",0.0493344210716197,0,0,"65"
"793","Otu00001",3,5,"Absent","Absent",0.149067230247578,0,0,"79"
"87","Otu00001",3,5,"Absent","Absent",8.59799760044977e-09,0,0,"8"
"192","Otu00001",3,5,"Present","Present",0.307519808938948,0.307519808938948,0.308365959200495,"19"
"214","Otu00001",3,5,"Present","Present",0.0909526459613132,0.0909526459613132,0.102342028391329,"21"
"452","Otu00001",3,5,"Present","Present",0.328465028676257,0.328465028676257,0.388855512165816,"45"
"602","Otu00001",3,5,"Absent","Absent",0.0913617997801686,0,0.000514694528797159,"60"
"663","Otu00001",3,5,"Absent","Absent",0.2164024666541,0,0.000306372549019608,"66"
"832","Otu00001",3,5,"Absent","Absent",0.0309431718568806,0,0.000101327388793191,"83"
"952","Otu00001",3,5,"Absent","Absent",0.0319592327285136,0,0.000202142712755205,"95"
"974","Otu00001",3,5,"Absent","Absent",0.0135156115001439,0,0.000308641975308642,"97"
"1102","Otu00001",3,5,"Absent","Absent",0.00677841819261873,0,0.00624936490194086,"110"
"1182","Otu00001",3,5,"Absent","Absent",0.0109134092608968,0,0.00056013850697627,"118"
"1233","Otu00001",3,5,"Absent","Absent",0.00511345550189539,0,0,"123"
"622","Otu00001",3,5,"Present","Present",0.109932687238417,0.109932687238417,0.329719224671406,"62"
"732","Otu00001",3,5,"Present","Absent",0.220563854281855,0.220563854281855,0.000821777092963534,"73"
"423","Otu00001",3,5,"Present","Present",0.511138781328596,0.511138781328596,0.507759060745278,"42"
"410","Otu00001",3,5,"Absent","Absent",0.0175895095867698,0,0,"4"
"153","Otu00002",1,1,"Absent","Absent",0.00500371753038792,0,0.00177666300883106,"15"
"914","Otu00002",1,1,"Absent","Absent",0.00234240742673631,0,0,"9"
"722","Otu00002",1,1,"Absent","Absent",0.0155615639053027,0,0,"72"
"1072","Otu00002",1,1,"Absent","Absent",0.000117505901102851,0,0,"107"
"310","Otu00002",1,1,"Absent","Absent",0.0754029463004001,0,0,"3"
"201","Otu00002",1,1,"Absent","Absent",0.00731442407772167,0,0.000511090667484412,"20"
"323","Otu00002",1,1,"Present","Present",0.124625535964667,0.124625535964667,0.104383813611281,"32"
