"","OTU","rep","fold","PredictedClass","TrueClass","Regression","Combined","TrueValue","Index"
"151","Otu00001",2,1,"Present","Present",0.0024019261647156,0.0024019261647156,0.0134294821549877,"15"
"441","Otu00001",2,1,"Absent","Absent",0.001035899152635,0,0.000707857215087471,"44"
"721","Otu00001",2,1,"Absent","Absent",0.000116325065395106,0,0,"72"
"1141","Otu00001",2,1,"Present","Absent",0.854397194289318,0.854397194289318,0,"114"
"37","Otu00001",2,1,"Absent","Absent",0.000112490166106774,0,0,"3"
"211","Otu00001",2,1,"Present","Present",0.0171324201155949,0.0171324201155949,0.102342028391329,"21"
"321","Otu00001",2,1,"Present","Present",0.194651036087168,0.194651036087168,0.374156958920907,"32"
"471","Otu00001",2,1,"Present","Present",0.281716216936293,0.281716216936293,0.0344012472966856,"47"
"611","Otu00001",2,1,"Present","Absent",0.0448521881124512,0.0448521881124512,0.0015865704488459,"61"
"761","Otu00001",2,1,"Absent","Absent",0.933124984632272,0,5.05101525406607e-05,"76"
"881","Otu00001",2,1,"Present","Absent",0.0189408709682604,0.0189408709682604,0.0014167889490462,"88"
"971","Otu00001",2,1,"Absent","Absent",0.0030229747454743,0,0.000308641975308642,"97"
"1031","Otu00001",2,1,"Present","Absent",0.427758759712472,0.427758759712472,0.00238336713995943,"103"
"1121","Otu00001",2,1,"Present","Absent",0.177406751167493,0.177406751167493,0.000152819520146707,"112"
"1191","Otu00001",2,1,"Present","Absent",0.0166943114747132,0.0166943114747132,0.000152439024390244,"119"
"411","Otu00001",2,1,"Present","Present",0.0536835419318514,0.0536835419318514,0.420660059262287,"41"
"691","Otu00001",2,1,"Absent","Absent",0.00373807769506636,0,0.00123089547645912,"69"
"421","Otu00001",2,1,"Present","Present",0.161047765985513,0.161047765985513,0.507759060745278,"42"
"701","Otu00001",2,1,"Absent","Absent",0.00651989217202861,0,0.00594902302682189,"70"
"113","Otu00001",2,1,"Absent","Absent",0.000393010238537534,0,0.00354332760147986,"11"
"221","Otu00001",2,2,"Present","Absent",0.26617732048206,0.26617732048206,0.00494199656661291,"22"
"511","Otu00001",2,2,"Absent","Absent",0.00726761652362012,0,0,"51"
"791","Otu00001",2,2,"Absent","Absent",0.00372795534091043,0,0,"79"
"1211","Otu00001",2,2,"Absent","Absent",0.0303794600970237,0,0,"121"
"141","Otu00001",2,2,"Present","Absent",0.0307930776834371,0.0307930776834371,0.00280621524710284,"14"
"241","Otu00001",2,2,"Present","Present",0.135831017863073,0.135831017863073,0.310691951802329,"24"
"331","Otu00001",2,2,"Present","Present",0.130136131194104,0.130136131194104,0.332162849872774,"33"
"531","Otu00001",2,2,"Absent","Present",0.135874638199883,0,0.0430509342206296,"53"
"661","Otu00001",2,2,"Absent","Absent",0.0809727421644725,0,0.000306372549019608,"66"
"811","Otu00001",2,2,"Present","Absent",0.0880355105605536,0.0880355105605536,0.000607441154138193,"81"
"891","Otu00001",2,2,"Absent","Absent",0.0067023340577633,0,0.000509502216334641,"89"
"981","Otu00001",2,2,"Absent","Absent",0.00590630001146998,0,0.00290712500637527,"98"
"1051","Otu00001",2,2,"Absent","Absent",0.00682715748226619,0,0.000255284386806903,"105"
"1161","Otu00001",2,2,"Absent","Absent",0.0288589304949563,0,0.000150413637503134,"116"
"1231","Otu00001",2,2,"Absent","Absent",0.00886127253999871,0,0,"123"
"481","Otu00001",2,2,"Present","Present",0.114467247232704,0.114467247232704,0.329061133150239,"48"
"311","Otu00001",2,2,"Present","Present",0.112114250693141,0.112114250693141,0.451426821175149,"31"
"491","Otu00001",2,2,"Present","Present",0.0657938477302665,0.0657938477302665,0.533527399009244,"49"
"841","Otu00001",2,2,"Present","Absent",0.191086572314667,0.191086572314667,0.00198665376190719,"84"
"71","Otu00001",2,2,"Absent","Absent",0.0700138137197981,0,0,"7"
"122","Otu00001",2,2,"Present","Absent",0.0101240994507771,0.0101240994507771,0.00241102783164736,"12"
"361","Otu00001",2,3,"Absent","Present",0.0493699527574313,0,0.0749922045525413,"36"
"581","Otu00001",2,3,"Absent","Absent",0.0236814978586804,0,0,"58"
"861","Otu00001",2,3,"Present","Absent",0.00195128044508328,0.00195128044508328,0.000668552327076369,"86"
"13","Otu00001",2,3,"Present","Present",0.0407070804683696,0.0407070804683696,0.0210373048149822,"1"
"171","Otu00001",2,3,"Present","Present",0.111345020913209,0.111345020913209,0.245068677062894,"17"
"251","Otu00001",2,3,"Present","Present",0.309351564216833,0.309351564216833,0.330044751830757,"25"
"341","Otu00001",2,3,"Present","Present",0.366438608842311,0.366438608842311,0.514850476336033,"34"
"541","Otu00001",2,3,"Absent","Absent",0.00189768967692334,0,0.000306968177632252,"54"
"671","Otu00001",2,3,"Absent","Absent",0.108706827408958,0,0.000253961804144657,"67"
"821","Otu00001",2,3,"Present","Absent",0.0149940221121606,0.0149940221121606,0.00121976011384428,"82"
"901","Otu00001",2,3,"Present","Absent",0.013461177800484,0.013461177800484,0,"90"
"1011","Otu00001",2,3,"Present","Absent",0.0138593904176174,0.0138593904176174,0.000203210729526519,"101"
"1081","Otu00001",2,3,"Absent","Absent",0.0197171754427929,0,0.000305421226775261,"108"
"1171","Otu00001",2,3,"Absent","Absent",0.0137263571243266,0,0.000152315190901706,"117"
"1241","Otu00001",2,3,"Present","Absent",0.0289698548330464,0.0289698548330464,0.000968498317871343,"124"
"551","Otu00001",2,3,"Present","Present",0.357191045215305,0.357191045215305,0.291799403966704,"55"
"381","Otu00001",2,3,"Present","Present",0.359537395044186,0.359537395044186,0.383285009410448,"38"
"561","Otu00001",2,3,"Present","Present",0.34697357260808,0.34697357260808,0.58247869789275,"56"
"911","Otu00001",2,3,"Present","Absent",0.220361939864971,0.220361939864971,0.00240889754497463,"91"
"43","Otu00001",2,3,"Absent","Absent",0.012953874034004,0,0,"4"
"641","Otu00001",2,4,"Absent","Present",0.0306892912952254,0,0.217797888386124,"64"
"651","Otu00001",2,4,"Absent","Absent",0.0729582276841057,0,0,"65"
"931","Otu00001",2,4,"Present","Absent",0.0341322042720879,0.0341322042720879,0,"93"
"85","Otu00001",2,4,"Absent","Absent",0.0218572240445436,0,0,"8"
"181","Otu00001",2,4,"Present","Present",0.371413687598512,0.371413687598512,0.319810543657331,"18"
"261","Otu00001",2,4,"Present","Present",0.4317175571905,0.4317175571905,0.369424478768415,"26"
"401","Otu00001",2,4,"Present","Present",0.186226712772121,0.186226712772121,0.389426998368679,"40"
"601","Otu00001",2,4,"Present","Absent",0.0384220654786468,0.0384220654786468,0.000514694528797159,"60"
"681","Otu00001",2,4,"Absent","Absent",0.0658302212634345,0,0.00133005934110906,"68"
"831","Otu00001",2,4,"Absent","Absent",0.0265040130549538,0,0.000101327388793191,"83"
"941","Otu00001",2,4,"Present","Absent",0.153367596206084,0.153367596206084,0.000101081572829273,"94"
"1021","Otu00001",2,4,"Present","Absent",0.006520996359223,0.006520996359223,0.000252436007472106,"102"
"1091","Otu00001",2,4,"Present","Absent",0.0490559174335563,0.0490559174335563,5.06816684405251e-05,"109"
"1181","Otu00001",2,4,"Absent","Absent",0.0862787623513211,0,0.00056013850697627,"118"
"1251","Otu00001",2,4,"Absent","Absent",0.146954734033658,0,0.000358680057388809,"125"
"621","Otu00001",2,4,"Present","Present",0.349604923911976,0.349604923911976,0.329719224671406,"62"
"521","Otu00001",2,4,"Present","Present",0.0217612259417099,0.0217612259417099,0.470570202329859,"52"
"631","Otu00001",2,4,"Present","Present",0.368269764188546,0.368269764188546,0.643387435359173,"63"
"610","Otu00001",2,4,"Absent","Absent",0.378887576637689,0,0,"6"
"99","Otu00001",2,5,"Absent","Absent",0.0284051870044916,0,0,"9"
"442","Otu00001",2,5,"Present","Absent",0.000534362183325734,0.000534362183325734,0.000707857215087471,"44"
"1001","Otu00001",2,5,"Present","Absent",0.0176990854328689,0.0176990854328689,0,"100"
"1142","Otu00001",2,5,"Absent","Absent",0.0794564259915347,0,0,"114"
"191","Otu00001",2,5,"Present","Present",0.265744759136255,0.265744759136255,0.308365959200495,"19"
"212","Otu00001",2,5,"Present","Present",0.0603364255423066,0.0603364255423066,0.102342028391329,"21"
"451","Otu00001",2,5,"Present","Present",0.185470001884352,0.185470001884352,0.388855512165816,"45"
"472","Otu00001",2,5,"Present","Present",0.164121817549968,0.164121817549968,0.0344012472966856,"47"
"741","Otu00001",2,5,"Present","Absent",0.20931924638374,0.20931924638374,0.000860019223959124,"74"
"762","Otu00001",2,5,"Present","Absent",0.0267161389213536,0.0267161389213536,5.05101525406607e-05,"76"
"951","Otu00001",2,5,"Present","Absent",0.175629433792863,0.175629433792863,0.000202142712755205,"95"
"972","Otu00001",2,5,"Absent","Absent",0.0133960939288529,0,0.000308641975308642,"97"
"1101","Otu00001",2,5,"Present","Absent",0.0171440349156109,0.0171440349156109,0.00624936490194086,"110"
"1122","Otu00001",2,5,"Present","Absent",0.120902993017996,0.120902993017996,0.000152819520146707,"112"
"1261","Otu00001",2,5,"Present","Absent",0.360651548537125,0.360651548537125,0.000204237937196834,"126"
"412","Otu00001",2,5,"Present","Present",0.395810658089752,0.395810658089752,0.420660059262287,"41"
"731","Otu00001",2,5,"Present","Absent",0.350330765450945,0.350330765450945,0.000821777092963534,"73"
"422","Otu00001",2,5,"Present","Present",0.394125189082449,0.394125189082449,0.507759060745278,"42"
"104","Otu00001",2,5,"Absent","Absent",0.0156101229749313,0,0.00293516431678809,"10"
"152","Otu00001",3,1,"Present","Present",0.0501887788057731,0.0501887788057731,0.0134294821549877,"15"
"910","Otu00001",3,1,"Absent","Absent",0.0381928962392664,0,0,"9"
"792","Otu00001",3,1,"Present","Absent",0.0182744894621722,0.0182744894621722,0,"79"
"1071","Otu00001",3,1,"Present","Absent",0.0484520434284558,0.0484520434284558,0,"107"
"39","Otu00001",3,1,"Absent","Absent",0.0218637657000425,0,0,"3"
"213","Otu00001",3,1,"Present","Present",0.0559110063869669,0.0559110063869669,0.102342028391329,"21"
"322","Otu00001",3,1,"Present","Present",0.249421950092137,0.249421950092137,0.374156958920907,"32"
"461","Otu00001",3,1,"Present","Present",0.0638017522243046,0.0638017522243046,0.38863624750907,"46"
"662","Otu00001",3,1,"Absent","Absent",0.0852207714957654,0,0.000306372549019608,"66"
"751","Otu00001",3,1,"Present","Absent",0.0651715049193529,0.0651715049193529,0.00143171243033185,"75"
"882","Otu00001",3,1,"Absent","Absent",0.0660486375217912,0,0.0014167889490462,"88"
"973","Otu00001",3,1,"Present","Absent",0.00763529194306211,0.00763529194306211,0.000308641975308642,"97"
"1032","Otu00001",3,1,"Absent","Absent",0.000172166323032336,0,0.00238336713995943,"103"
"1111","Otu00001",3,1,"Present","Absent",0.0101258062543785,0.0101258062543785,0.000616681227195642,"111"
"1232","Otu00001",3,1,"Absent","Absent",0.00445234314185417,0,0,"123"
"271","Otu00001",3,1,"Present","Present",0.194954442424095,0.194954442424095,0.323067509687946,"27"
"692","Otu00001",3,1,"Absent","Absent",0.0502198658385939,0,0.00123089547645912,"69"
"423","Otu00001",3,1,"Present","Present",0.558826299607777,0.558826299607777,0.507759060745278,"42"
"702","Otu00001",3,1,"Absent","Absent",0.1189835125547,0,0.00594902302682189,"70"
"77","Otu00001",3,1,"Absent","Absent",0.0339752018190307,0,0,"7"
"115","Otu00001",3,1,"Present","Absent",0.0146533008352646,0.0146533008352646,0.00354332760147986,"11"
"222","Otu00001",3,2,"Present","Absent",0.00046707721204531,0.00046707721204531,0.00494199656661291,"22"
"443","Otu00001",3,2,"Present","Absent",0.000182881409288002,0.000182881409288002,0.000707857215087471,"44"
"862","Otu00001",3,2,"Absent","Absent",0.0623474830560027,0,0.000668552327076369,"86"
"1143","Otu00001",3,2,"Present","Absent",0.208291916536421,0.208291916536421,0,"114"
"142","Otu00001",3,2,"Present","Absent",0.0149392314539671,0.0149392314539671,0.00280621524710284,"14"
"242","Otu00001",3,2,"Present","Present",0.305112553196114,0.305112553196114,0.310691951802329,"24"
"332","Otu00001",3,2,"Present","Present",0.36189829624125,0.36189829624125,0.332162849872774,"33"
"473","Otu00001",3,2,"Present","Present",0.0757462961256879,0.0757462961256879,0.0344012472966856,"47"
"672","Otu00001",3,2,"Present","Absent",0.000337379298320651,0.000337379298320651,0.000253961804144657,"67"
"763","Otu00001",3,2,"Present","Absent",0.000782563201975884,0.000782563201975884,5.05101525406607e-05,"76"
"892","Otu00001",3,2,"Absent","Absent",9.99189561643277e-07,0,0.000509502216334641,"89"
"982","Otu00001",3,2,"Present","Absent",0.0280682693429797,0.0280682693429797,0.00290712500637527,"98"
"1052","Otu00001",3,2,"Absent","Absent",1.98283125616532e-13,0,0.000255284386806903,"105"
"1123","Otu00001",3,2,"Absent","Absent",0.00148076972490612,0,0.000152819520146707,"112"
"1242","Otu00001",3,2,"Absent","Absent",0.00346652066073451,0,0.000968498317871343,"124"
"413","Otu00001",3,2,"Present","Present",0.382073591150475,0.382073591150475,0.420660059262287,"41"
"312","Otu00001",3,2,"Present","Present",0.485128751096996,0.485128751096996,0.451426821175149,"31"
"492","Otu00001",3,2,"Present","Present",0.477966485480414,0.477966485480414,0.533527399009244,"49"
"842","Otu00001",3,2,"Present","Absent",0.290698198812596,0.290698198812596,0.00198665376190719,"84"
"410","Otu00001",3,2,"Present","Absent",0.0393625317926111,0.0393625317926111,0,"4"
"127","Otu00001",3,2,"Present","Absent",0.0366258928478963,0.0366258928478963,0.00241102783164736,"12"
"362","Otu00001",3,3,"Absent","Present",0.0370142781027003,0,0.0749922045525413,"36"
"512","Otu00001",3,3,"Present","Absent",0.0410220674804805,0.0410220674804805,0,"51"
"932","Otu00001",3,3,"Absent","Absent",0.0165808394191553,0,0,"93"
"1212","Otu00001",3,3,"Absent","Absent",0.0370592735503966,0,0,"121"
"172","Otu00001",3,3,"Present","Present",0.10609578177419,0.10609578177419,0.245068677062894,"17"
"252","Otu00001",3,3,"Present","Present",0.276025870391586,0.276025870391586,0.330044751830757,"25"
"342","Otu00001",3,3,"Present","Present",0.448718418351173,0.448718418351173,0.514850476336033,"34"
"532","Otu00001",3,3,"Absent","Present",0.0223850913833881,0,0.0430509342206296,"53"
"682","Otu00001",3,3,"Absent","Absent",0.0410429297024696,0,0.00133005934110906,"68"
"812","Otu00001",3,3,"Present","Absent",0.0368753336350404,0.0368753336350404,0.000607441154138193,"81"
"902","Otu00001",3,3,"Absent","Absent",0.0341295966603796,0,0,"90"
"1012","Otu00001",3,3,"Present","Absent",0.0350089427630633,0.0350089427630633,0.000203210729526519,"101"
"1082","Otu00001",3,3,"Absent","Absent",0.0286926067242169,0,0.000305421226775261,"108"
"1162","Otu00001",3,3,"Present","Absent",0.0411666697773742,0.0411666697773742,0.000150413637503134,"116"
"1252","Otu00001",3,3,"Absent","Absent",0.032634628693524,0,0.000358680057388809,"125"
"482","Otu00001",3,3,"Present","Present",0.2780251315287,0.2780251315287,0.329061133150239,"48"
"382","Otu00001",3,3,"Present","Present",0.450018646594557,0.450018646594557,0.383285009410448,"38"
"562","Otu00001",3,3,"Present","Present",0.366877874187074,0.366877874187074,0.58247869789275,"56"
"912","Otu00001",3,3,"Present","Absent",0.237077669702048,0.237077669702048,0.00240889754497463,"91"
"612","Otu00001",3,3,"Absent","Absent",0.0289970644320201,0,0,"6"
"642","Otu00001",3,4,"Present","Present",0.00589710406061226,0.00589710406061226,0.217797888386124,"64"
"582","Otu00001",3,4,"Present","Absent",0.103736127611854,0.103736127611854,0,"58"
"1002","Otu00001",3,4,"Present","Absent",4.94366154231515e-05,4.94366154231515e-05,0,"100"
"16","Otu00001",3,4,"Absent","Present",0.677514873608126,0,0.0210373048149822,"1"
"182","Otu00001",3,4,"Present","Present",0.0323627999729686,0.0323627999729686,0.319810543657331,"18"
"262","Otu00001",3,4,"Present","Present",0.319225615594003,0.319225615594003,0.369424478768415,"26"
"402","Otu00001",3,4,"Present","Present",0.215041077175022,0.215041077175022,0.389426998368679,"40"
"542","Otu00001",3,4,"Absent","Absent",0.14435343411651,0,0.000306968177632252,"54"
"742","Otu00001",3,4,"Present","Absent",0.127892537439158,0.127892537439158,0.000860019223959124,"74"
"822","Otu00001",3,4,"Absent","Absent",0.000304218111538669,0,0.00121976011384428,"82"
"942","Otu00001",3,4,"Absent","Absent",4.56022308703775e-08,0,0.000101081572829273,"94"
"1022","Otu00001",3,4,"Present","Absent",0.0232452626195103,0.0232452626195103,0.000252436007472106,"102"
"1092","Otu00001",3,4,"Present","Absent",0.0148868999992046,0.0148868999992046,5.06816684405251e-05,"109"
"1172","Otu00001",3,4,"Absent","Absent",0.518806149440699,0,0.000152315190901706,"117"
"1262","Otu00001",3,4,"Present","Absent",0.215003163347994,0.215003163347994,0.000204237937196834,"126"
"552","Otu00001",3,4,"Present","Present",0.999996385957248,0.999996385957248,0.291799403966704,"55"
"522","Otu00001",3,4,"Present","Present",0.475048525640897,0.475048525640897,0.470570202329859,"52"
"632","Otu00001",3,4,"Present","Present",0.235109191543433,0.235109191543433,0.643387435359173,"63"
"106","Otu00001",3,4,"Absent","Absent",3.17242650174027e-06,0,0.00293516431678809,"10"
"913","Otu00001",3,5,"Absent","Absent",0.548443689650851,0,0,"9"
"652","Otu00001",3,5,"Present","Absent",0.00733308923827776,0.00733308923827776,0,"65"
"793","Otu00001",3,5,"Present","Absent",0.0727982979562135,0.0727982979562135,0,"79"
"87","Otu00001",3,5,"Absent","Absent",0.00262304574236678,0,0,"8"
"192","Otu00001",3,5,"Present","Present",0.350621866949793,0.350621866949793,0.308365959200495,"19"
"214","Otu00001",3,5,"Present","Present",0.44310751900027,0.44310751900027,0.102342028391329,"21"
"452","Otu00001",3,5,"Present","Present",0.173583933604625,0.173583933604625,0.388855512165816,"45"
"602","Otu00001",3,5,"Present","Absent",0.188413863340423,0.188413863340423,0.000514694528797159,"60"
"663","Otu00001",3,5,"Absent","Absent",0.0233793829213605,0,0.000306372549019608,"66"
"832","Otu00001",3,5,"Absent","Absent",0.0345166784764156,0,0.000101327388793191,"83"
"952","Otu00001",3,5,"Present","Absent",7.53745945170559e-09,7.53745945170559e-09,0.000202142712755205,"95"
"974","Otu00001",3,5,"Absent","Absent",0.0620091954265502,0,0.000308641975308642,"97"
"1102","Otu00001",3,5,"Absent","Absent",0.0918138487026475,0,0.00624936490194086,"110"
"1182","Otu00001",3,5,"Absent","Absent",0.155520136083473,0,0.00056013850697627,"118"
