"","OTU","rep","fold","PredictedClass","TrueClass","Regression","Combined","TrueValue","Index"
"47","Otu00001",1,2,"Present","Present",0.22442566585808,0.22442566585808,0.0344012472966856,"47"
"66","Otu00001",1,2,"Absent","Absent",0.0310169799033157,0,0.000306372549019608,"66"
"76","Otu00001",1,2,"Absent","Absent",0.143397904195072,0,5.05101525406607e-05,"76"
"89","Otu00001",1,2,"Absent","Absent",0.014323333172165,0,0.000509502216334641,"89"
"97","Otu00001",1,2,"Absent","Absent",0.000393247780010193,0,0.000308641975308642,"97"
"105","Otu00001",1,2,"Absent","Absent",0.0281275292507407,0,0.000255284386806903,"105"
"112","Otu00001",1,2,"Absent","Absent",0.0127396000629568,0,0.000152819520146707,"112"
"123","Otu00001",1,2,"Absent","Absent",0.0381298596200216,0,0,"123"
"41","Otu00001",1,2,"Present","Present",0.393948417133525,0.393948417133525,0.420660059262287,"41"
"31","Otu00001",1,2,"Present","Present",0.381005017907023,0.381005017907023,0.451426821175149,"31"
"42","Otu00001",1,2,"Present","Present",0.400381890777543,0.400381890777543,0.507759060745278,"42"
"84","Otu00001",1,2,"Absent","Absent",0.289985153555089,0,0.00198665376190719,"84"
"154","Otu00001",1,2,"Present","Absent",0.287645275451145,0.287645275451145,0.00287611776394917,"154"
"161","Otu00001",1,2,"Present","Present",0.327598415847829,0.327598415847829,0.226591661847432,"161"
"175","Otu00001",1,2,"Absent","Absent",0.0134101297748818,0,0,"175"
"182","Otu00001",1,2,"Absent","Absent",0.0242072081054702,0,0,"182"
"191","Otu00001",1,2,"Absent","Absent",0.00156155145583862,0,0,"191"
"201","Otu00001",1,2,"Absent","Absent",0.00204330726003707,0,0,"201"
"209","Otu00001",1,2,"Present","Present",0.561240878271352,0.561240878271352,0.0846003698376823,"209"
"218","Otu00001",1,2,"Present","Present",0.390451072443441,0.390451072443441,0.319622245540399,"218"
"226","Otu00001",1,2,"Absent","Absent",0.00945715351357792,0,0.005280426535425,"226"
"240","Otu00001",1,2,"Absent","Absent",0.146599711626582,0,0,"240"
"7","Otu00001",1,2,"Absent","Absent",0.0334876583756693,0,0,"7"
"12","Otu00001",1,2,"Absent","Absent",0.0214539248629134,0,0.00241102783164736,"12"
"169","Otu00001",1,2,"Present","Present",0.503159538928113,0.503159538928113,0.509181545348187,"169"
"204","Otu00001",1,2,"Present","Present",0.565613381577478,0.565613381577478,0.107115414169356,"204"
"241","Otu00001",1,2,"Absent","Absent",0.0114491920939234,0,0,"241"
"36","Otu00001",1,3,"Absent","Present",0.0298748025291232,0,0.0749922045525413,"36"
"51","Otu00001",1,3,"Absent","Absent",0.0238937075682567,0,0,"51"
"86","Otu00001",1,3,"Absent","Absent",0.0183351817390204,0,0.000668552327076369,"86"
"121","Otu00001",1,3,"Absent","Absent",0.0570118958615944,0,0,"121"
"17","Otu00001",1,3,"Present","Present",0.0904140480881705,0.0904140480881705,0.245068677062894,"17"
"24","Otu00001",1,3,"Present","Present",0.282540003837486,0.282540003837486,0.310691951802329,"24"
"34","Otu00001",1,3,"Present","Present",0.332874477007822,0.332874477007822,0.514850476336033,"34"
"53","Otu00001",1,3,"Absent","Present",0.123243766852282,0,0.0430509342206296,"53"
"67","Otu00001",1,3,"Absent","Absent",0.0739211569415774,0,0.000253961804144657,"67"
"81","Otu00001",1,3,"Absent","Absent",0.0614464052482139,0,0.000607441154138193,"81"
"90","Otu00001",1,3,"Absent","Absent",0.0645344403300325,0,0,"90"
"98","Otu00001",1,3,"Absent","Absent",0.0530856335856378,0,0.00290712500637527,"98"
"108","Otu00001",1,3,"Absent","Absent",0.000710872196202629,0,0.000305421226775261,"108"
"116","Otu00001",1,3,"Absent","Absent",0.0696537008413659,0,0.000150413637503134,"116"
"124","Otu00001",1,3,"Absent","Absent",0.00451681850097328,0,0.000968498317871343,"124"
"48","Otu00001",1,3,"Present","Present",0.26892049064735,0.26892049064735,0.329061133150239,"48"
"38","Otu00001",1,3,"Present","Present",0.132670663764566,0.132670663764566,0.383285009410448,"38"
"49","Otu00001",1,3,"Present","Present",0.506017821009557,0.506017821009557,0.533527399009244,"49"
"91","Otu00001",1,3,"Absent","Absent",0.144206265331347,0,0.00240889754497463,"91"
"160","Otu00001",1,3,"Absent","Absent",0.0512584653456654,0,0,"160"
"164","Otu00001",1,3,"Absent","Absent",0.0291834079732412,0,0,"164"
"176","Otu00001",1,3,"Absent","Absent",0.0317574090846456,0,0.00208289939595918,"176"
"185","Otu00001",1,3,"Present","Present",0.47922799181727,0.47922799181727,0.337004285791786,"185"
"192","Otu00001",1,3,"Present","Present",0.446048323744836,0.446048323744836,0.336423118865867,"192"
"203","Otu00001",1,3,"Present","Present",0.244504569936476,0.244504569936476,0.112262612446736,"203"
"210","Otu00001",1,3,"Absent","Absent",0.00531505398122245,0,0,"210"
"219","Otu00001",1,3,"Present","Present",0.373425314104979,0.373425314104979,0.748951835566009,"219"
"227","Otu00001",1,3,"Absent","Absent",0.0019659604958629,0,0,"227"
"243","Otu00001",1,3,"Absent","Absent",0.105029517750164,0,0,"243"
"4","Otu00001",1,3,"Absent","Absent",0.0289335942531631,0,0,"4"
"150","Otu00001",1,3,"Present","Present",0.495913503949255,0.495913503949255,0.386487172974346,"150"
"171","Otu00001",1,3,"Absent","Present",0.0245697703812695,0,0.0119905310827501,"171"
"214","Otu00001",1,3,"Present","Absent",0.380112666142492,0.380112666142492,0,"214"
"245","Otu00001",1,3,"Absent","Absent",0.0508395034960897,0,0,"245"
"64","Otu00001",1,4,"Present","Present",0.359400508594584,0.359400508594584,0.217797888386124,"64"
"58","Otu00001",1,4,"Absent","Absent",0.0125925553446601,0,0,"58"
"93","Otu00001",1,4,"Absent","Absent",0.185413480507012,0,0,"93"
"1","Otu00001",1,4,"Absent","Present",0.156611000996117,0,0.0210373048149822,"1"
"18","Otu00001",1,4,"Present","Present",0.319036093189299,0.319036093189299,0.319810543657331,"18"
"25","Otu00001",1,4,"Present","Present",0.417859591992432,0.417859591992432,0.330044751830757,"25"
"40","Otu00001",1,4,"Present","Present",0.362311206201857,0.362311206201857,0.389426998368679,"40"
"54","Otu00001",1,4,"Absent","Absent",0.0426136778546322,0,0.000306968177632252,"54"
"68","Otu00001",1,4,"Absent","Absent",0.0450485500443643,0,0.00133005934110906,"68"
"82","Otu00001",1,4,"Absent","Absent",0.0155207303870933,0,0.00121976011384428,"82"
"94","Otu00001",1,4,"Absent","Absent",0.00971497506887501,0,0.000101081572829273,"94"
"101","Otu00001",1,4,"Absent","Absent",0.00458777891563205,0,0.000203210729526519,"101"
"109","Otu00001",1,4,"Absent","Absent",0.00214834359815953,0,5.06816684405251e-05,"109"
"117","Otu00001",1,4,"Absent","Absent",0.0337434901013033,0,0.000152315190901706,"117"
"125","Otu00001",1,4,"Absent","Absent",0.00187346687744517,0,0.000358680057388809,"125"
"55","Otu00001",1,4,"Present","Present",0.0307267276462308,0.0307267276462308,0.291799403966704,"55"
"52","Otu00001",1,4,"Present","Present",0.211978448511298,0.211978448511298,0.470570202329859,"52"
"56","Otu00001",1,4,"Present","Present",0.486022831466825,0.486022831466825,0.58247869789275,"56"
"149","Otu00001",1,4,"Present","Present",0.254364621405995,0.254364621405995,0.105108207220701,"149"
"155","Otu00001",1,4,"Present","Present",0.409043564866347,0.409043564866347,0.261762686803612,"155"
"168","Otu00001",1,4,"Present","Present",0.434433409591173,0.434433409591173,0.274053545283414,"168"
"179","Otu00001",1,4,"Present","Present",0.470439363783372,0.470439363783372,0.281331934976403,"179"
"186","Otu00001",1,4,"Present","Present",0.524081660648443,0.524081660648443,0.662875246701984,"186"
"193","Otu00001",1,4,"Present","Present",0.543246783572835,0.543246783572835,0.591478566991095,"193"
"205","Otu00001",1,4,"Absent","Absent",0.001492203900725,0,0,"205"
"211","Otu00001",1,4,"Absent","Absent",0.00200899531010699,0,0,"211"
"221","Otu00001",1,4,"Absent","Absent",0.00946384401496107,0,0.00259147921633668,"221"
"233","Otu00001",1,4,"Present","Present",0.308831098136638,0.308831098136638,0.212783378537434,"233"
"244","Otu00001",1,4,"Absent","Absent",0.0120802389305955,0,0,"244"
"6","Otu00001",1,4,"Absent","Absent",0.0010694504228696,0,0,"6"
"157","Otu00001",1,4,"Absent","Present",0.00417828565629985,0,0.0152675706448608,"157"
"174","Otu00001",1,4,"Present","Present",0.693038131100301,0.693038131100301,0.491851851851852,"174"
"220","Otu00001",1,4,"Absent","Absent",0.0428647251243726,0,0.00403914867174149,"220"
"247","Otu00001",1,4,"Present","Absent",0.178719444607361,0.178719444607361,0,"247"
"92","Otu00001",1,5,"Absent","Absent",0.00305051175552665,0,0,"9"
"65","Otu00001",1,5,"Absent","Absent",0.0682147265060513,0,0,"65"
"100","Otu00001",1,5,"Absent","Absent",0.183386963704072,0,0,"100"
"8","Otu00001",1,5,"Absent","Absent",0.00054081373226923,0,0,"8"
"19","Otu00001",1,5,"Present","Present",0.308458612619132,0.308458612619132,0.308365959200495,"19"
"26","Otu00001",1,5,"Present","Present",0.3642227688728,0.3642227688728,0.369424478768415,"26"
"45","Otu00001",1,5,"Present","Present",0.329669138476837,0.329669138476837,0.388855512165816,"45"
"60","Otu00001",1,5,"Absent","Absent",0.258616130138772,0,0.000514694528797159,"60"
"74","Otu00001",1,5,"Absent","Absent",0.0261906755586849,0,0.000860019223959124,"74"
"83","Otu00001",1,5,"Absent","Absent",0.073109903760386,0,0.000101327388793191,"83"
"95","Otu00001",1,5,"Absent","Absent",7.61484869503993e-05,0,0.000202142712755205,"95"
"102","Otu00001",1,5,"Absent","Absent",0.000190448655236486,0,0.000252436007472106,"102"
"110","Otu00001",1,5,"Absent","Absent",0.0283567806965327,0,0.00624936490194086,"110"
"118","Otu00001",1,5,"Absent","Absent",0.00808033823244756,0,0.00056013850697627,"118"
"126","Otu00001",1,5,"Absent","Absent",0.100019797723053,0,0.000204237937196834,"126"
"62","Otu00001",1,5,"Present","Present",0.400489131519854,0.400489131519854,0.329719224671406,"62"
"73","Otu00001",1,5,"Absent","Absent",0.0370750595667391,0,0.000821777092963534,"73"
"63","Otu00001",1,5,"Present","Present",0.221272343554856,0.221272343554856,0.643387435359173,"63"
"151","Otu00001",1,5,"Absent","Present",0.00480252437048746,0,0.0101530612244898,"151"
"156","Otu00001",1,5,"Present","Present",0.315175951115409,0.315175951115409,0.659952970043963,"156"
"170","Otu00001",1,5,"Absent","Absent",0.0150664548321922,0,0.00516422226812642,"170"
"180","Otu00001",1,5,"Present","Present",0.258057908494661,0.258057908494661,0.640331463276545,"180"
"188","Otu00001",1,5,"Absent","Absent",0.0114403800462534,0,0.00120868148615271,"188"
"195","Otu00001",1,5,"Absent","Absent",0.000120663712987424,0,0.00114666944647139,"195"
"206","Otu00001",1,5,"Absent","Absent",0.000271827070851105,0,0.00539220673517143,"206"
"213","Otu00001",1,5,"Absent","Absent",0.0498800744965255,0,0.00182710377949468,"213"
"224","Otu00001",1,5,"Present","Present",0.550271704445653,0.550271704445653,0.257324706748724,"224"
"235","Otu00001",1,5,"Absent","Absent",0.000475221031953958,0,0,"235"
"246","Otu00001",1,5,"Absent","Absent",0.000926731372408195,0,0,"246"
"10","Otu00001",1,5,"Absent","Absent",0.00935139434322912,0,0.00293516431678809,"10"
"162","Otu00001",1,5,"Present","Present",0.28301795575208,0.28301795575208,0.381597240100922,"162"
"194","Otu00001",1,5,"Absent","Present",0.0562866337123093,0,0.0298980865224626,"194"
"222","Otu00001",1,5,"Absent","Absent",0.0266391980542846,0,0,"222"
"249","Otu00001",1,5,"Absent","Absent",0.000287170055078241,0,0,"249"
"153","Otu00001",2,1,"Absent","Present",0.0175336533139408,0,0.0134294821549877,"15"
"441","Otu00001",2,1,"Absent","Absent",0.0458106094857306,0,0.000707857215087471,"44"
"721","Otu00001",2,1,"Absent","Absent",0.00408239526005692,0,0,"72"
"1141","Otu00001",2,1,"Absent","Absent",0.0149539685199783,0,0,"114"
"37","Otu00001",2,1,"Absent","Absent",0.0560402327397228,0,0,"3"
"212","Otu00001",2,1,"Present","Present",0.121031108292735,0.121031108292735,0.102342028391329,"21"
"321","Otu00001",2,1,"Present","Present",0.35627184615127,0.35627184615127,0.374156958920907,"32"
"471","Otu00001",2,1,"Present","Present",0.125841631151863,0.125841631151863,0.0344012472966856,"47"
"611","Otu00001",2,1,"Absent","Absent",0.0829109401651348,0,0.0015865704488459,"61"
"761","Otu00001",2,1,"Absent","Absent",0.0111239218034172,0,5.05101525406607e-05,"76"
"881","Otu00001",2,1,"Absent","Absent",0.0321214623021231,0,0.0014167889490462,"88"
"971","Otu00001",2,1,"Absent","Absent",0.00681195789978499,0,0.000308641975308642,"97"
"1031","Otu00001",2,1,"Absent","Absent",0.0167547785299553,0,0.00238336713995943,"103"
"1121","Otu00001",2,1,"Absent","Absent",0.00775593740749138,0,0.000152819520146707,"112"
"1191","Otu00001",2,1,"Absent","Absent",0.0102935300198346,0,0.000152439024390244,"119"
"411","Otu00001",2,1,"Present","Present",0.377519459885377,0.377519459885377,0.420660059262287,"41"
"691","Otu00001",2,1,"Absent","Absent",0.389694118072701,0,0.00123089547645912,"69"
"421","Otu00001",2,1,"Present","Present",0.412566214974199,0.412566214974199,0.507759060745278,"42"
"701","Otu00001",2,1,"Absent","Absent",0.113251690546485,0,0.00594902302682189,"70"
"1541","Otu00001",2,1,"Absent","Absent",0.366411728438699,0,0.00287611776394917,"154"
"1581","Otu00001",2,1,"Absent","Absent",0.0114695076115073,0,0,"158"
"1751","Otu00001",2,1,"Absent","Absent",0.039625960484761,0,0,"175"
"1811","Otu00001",2,1,"Absent","Present",0.017075820748409,0,0.0134930971607189,"181"
"1901","Otu00001",2,1,"Absent","Absent",0.0855938798238015,0,0.00220114249777265,"190"
"1991","Otu00001",2,1,"Absent","Absent",0.101694169870164,0,0.00649042266898844,"199"
"2081","Otu00001",2,1,"Present","Present",0.00860198872342985,0.00860198872342985,0.150057333472324,"208"
"2151","Otu00001",2,1,"Absent","Absent",3.89256648219208e-05,0,0,"215"
"2251","Otu00001",2,1,"Present","Present",0.565601427799986,0.565601427799986,0.65531195574224,"225"
"2371","Otu00001",2,1,"Present","Present",0.403377314745462,0.403377314745462,0.207425768683086,"237"
"2481","Otu00001",2,1,"Absent","Absent",0.110118897738589,0,0,"248"
"113","Otu00001",2,1,"Absent","Absent",0.0504520473683823,0,0.00354332760147986,"11"
"1631","Otu00001",2,1,"Absent","Absent",0.012009143679219,0,0.00144680411305741,"163"
"2001","Otu00001",2,1,"Absent","Absent",0.0221834950058737,0,0,"200"
"2341","Otu00001",2,1,"Absent","Absent",0.00410707437732874,0,0.00311009744972009,"234"
"223","Otu00001",2,2,"Present","Absent",0.0499455263234629,0.0499455263234629,0.00494199656661291,"22"
"511","Otu00001",2,2,"Absent","Absent",0.0542532669526716,0,0,"51"
"791","Otu00001",2,2,"Present","Absent",0.181707583564465,0.181707583564465,0,"79"
"1211","Otu00001",2,2,"Absent","Absent",0.186930153102626,0,0,"121"
"141","Otu00001",2,2,"Absent","Absent",0.00439370188501906,0,0.00280621524710284,"14"
"242","Otu00001",2,2,"Present","Present",0.338106703392121,0.338106703392121,0.310691951802329,"24"
"331","Otu00001",2,2,"Present","Present",0.43577772798096,0.43577772798096,0.332162849872774,"33"
"531","Otu00001",2,2,"Absent","Present",0.123069978093057,0,0.0430509342206296,"53"
"661","Otu00001",2,2,"Absent","Absent",0.0309908880799206,0,0.000306372549019608,"66"
"811","Otu00001",2,2,"Absent","Absent",0.0862777783020823,0,0.000607441154138193,"81"
"891","Otu00001",2,2,"Absent","Absent",0.019706923746401,0,0.000509502216334641,"89"
"981","Otu00001",2,2,"Absent","Absent",0.0642659502283415,0,0.00290712500637527,"98"
"1051","Otu00001",2,2,"Absent","Absent",0.0358242700463594,0,0.000255284386806903,"105"
"1161","Otu00001",2,2,"Absent","Absent",0.0662495086537118,0,0.000150413637503134,"116"
"1231","Otu00001",2,2,"Absent","Absent",0.0145067082521971,0,0,"123"
"481","Otu00001",2,2,"Present","Present",0.25725569222093,0.25725569222093,0.329061133150239,"48"
"311","Otu00001",2,2,"Present","Present",0.321266116309283,0.321266116309283,0.451426821175149,"31"
"491","Otu00001",2,2,"Present","Present",0.471575671186796,0.471575671186796,0.533527399009244,"49"
"841","Otu00001",2,2,"Absent","Absent",0.0755035613605288,0,0.00198665376190719,"84"
"1601","Otu00001",2,2,"Absent","Absent",0.0371256341593897,0,0,"160"
"1611","Otu00001",2,2,"Present","Present",0.23936928879734,0.23936928879734,0.226591661847432,"161"
"1761","Otu00001",2,2,"Absent","Absent",0.0195110519769732,0,0.00208289939595918,"176"
"1821","Otu00001",2,2,"Absent","Absent",0.0236669764189613,0,0,"182"
"1911","Otu00001",2,2,"Absent","Absent",0.060496552120505,0,0,"191"
"2011","Otu00001",2,2,"Absent","Absent",0.0440676546992693,0,0,"201"
"2091","Otu00001",2,2,"Present","Present",0.54748913876684,0.54748913876684,0.0846003698376823,"209"
"2181","Otu00001",2,2,"Present","Present",0.375537682449622,0.375537682449622,0.319622245540399,"218"
"2261","Otu00001",2,2,"Absent","Absent",0.00824299377432252,0,0.005280426535425,"226"
"2401","Otu00001",2,2,"Absent","Absent",0.229015089338401,0,0,"240"
"71","Otu00001",2,2,"Absent","Absent",0.0102169493342067,0,0,"7"
"122","Otu00001",2,2,"Absent","Absent",0.00952710571813737,0,0.00241102783164736,"12"
"1691","Otu00001",2,2,"Present","Present",0.592755935468488,0.592755935468488,0.509181545348187,"169"
"2041","Otu00001",2,2,"Present","Present",0.184655999480207,0.184655999480207,0.107115414169356,"204"
"2411","Otu00001",2,2,"Absent","Absent",0.00945993897418975,0,0,"241"
"361","Otu00001",2,3,"Absent","Present",0.000178348414737272,0,0.0749922045525413,"36"
"581","Otu00001",2,3,"Absent","Absent",0.00664927590371143,0,0,"58"
"861","Otu00001",2,3,"Absent","Absent",0.0402136273541682,0,0.000668552327076369,"86"
"13","Otu00001",2,3,"Absent","Present",0.00436754688140098,0,0.0210373048149822,"1"
"172","Otu00001",2,3,"Present","Present",0.138372360429845,0.138372360429845,0.245068677062894,"17"
"251","Otu00001",2,3,"Present","Present",0.247246782370264,0.247246782370264,0.330044751830757,"25"
"341","Otu00001",2,3,"Present","Present",0.403931268185901,0.403931268185901,0.514850476336033,"34"
"541","Otu00001",2,3,"Absent","Absent",0.101039537391683,0,0.000306968177632252,"54"
"671","Otu00001",2,3,"Absent","Absent",0.0841147368507194,0,0.000253961804144657,"67"
"821","Otu00001",2,3,"Absent","Absent",0.0164096936145831,0,0.00121976011384428,"82"
"901","Otu00001",2,3,"Absent","Absent",0.0730059145884621,0,0,"90"
"1011","Otu00001",2,3,"Absent","Absent",0.00149214567843317,0,0.000203210729526519,"101"
"1081","Otu00001",2,3,"Absent","Absent",0.00637012268615107,0,0.000305421226775261,"108"
"1171","Otu00001",2,3,"Absent","Absent",0.000382903568253598,0,0.000152315190901706,"117"
"1241","Otu00001",2,3,"Absent","Absent",0.00906391891772914,0,0.000968498317871343,"124"
"551","Otu00001",2,3,"Present","Present",0.0172791280328227,0.0172791280328227,0.291799403966704,"55"
"381","Otu00001",2,3,"Present","Present",0.488857231542705,0.488857231542705,0.383285009410448,"38"
"561","Otu00001",2,3,"Present","Present",0.474413288031394,0.474413288031394,0.58247869789275,"56"
"911","Otu00001",2,3,"Absent","Absent",0.0423062798773189,0,0.00240889754497463,"91"
"1551","Otu00001",2,3,"Present","Present",0.306691376868425,0.306691376868425,0.261762686803612,"155"
"1641","Otu00001",2,3,"Absent","Absent",0.00411600092937141,0,0,"164"
"1791","Otu00001",2,3,"Present","Present",0.447224399300368,0.447224399300368,0.281331934976403,"179"
"1851","Otu00001",2,3,"Present","Present",0.504026453494454,0.504026453494454,0.337004285791786,"185"
"1921","Otu00001",2,3,"Present","Present",0.604992002845918,0.604992002845918,0.336423118865867,"192"
"2031","Otu00001",2,3,"Present","Present",0.0271157110294702,0.0271157110294702,0.112262612446736,"203"
"2101","Otu00001",2,3,"Absent","Absent",0.00968861187450438,0,0,"210"
"2191","Otu00001",2,3,"Present","Present",0.381728328424743,0.381728328424743,0.748951835566009,"219"
"2271","Otu00001",2,3,"Absent","Absent",0.00142015573608105,0,0,"227"
"2431","Otu00001",2,3,"Absent","Absent",0.0362705085154966,0,0,"243"
"43","Otu00001",2,3,"Absent","Absent",0.00123258179485397,0,0,"4"
"1501","Otu00001",2,3,"Present","Present",0.48053717447662,0.48053717447662,0.386487172974346,"150"
"1711","Otu00001",2,3,"Absent","Present",0.00886699357081539,0,0.0119905310827501,"171"
"2141","Otu00001",2,3,"Present","Absent",0.27241719125125,0.27241719125125,0,"214"
"2451","Otu00001",2,3,"Absent","Absent",0.0132871877480794,0,0,"245"
"641","Otu00001",2,4,"Present","Present",0.131736031249708,0.131736031249708,0.217797888386124,"64"
"651","Otu00001",2,4,"Absent","Absent",0.0388959555641043,0,0,"65"
"931","Otu00001",2,4,"Absent","Absent",0.048764693336239,0,0,"93"
"85","Otu00001",2,4,"Absent","Absent",0.53425302084724,0,0,"8"
"183","Otu00001",2,4,"Present","Present",0.285370680009875,0.285370680009875,0.319810543657331,"18"
"261","Otu00001",2,4,"Present","Present",0.262858670483795,0.262858670483795,0.369424478768415,"26"
"401","Otu00001",2,4,"Present","Present",0.344830969711965,0.344830969711965,0.389426998368679,"40"
"601","Otu00001",2,4,"Absent","Absent",0.141704979484247,0,0.000514694528797159,"60"
"681","Otu00001",2,4,"Absent","Absent",0.0473630697577648,0,0.00133005934110906,"68"
"831","Otu00001",2,4,"Absent","Absent",0.0378541976878501,0,0.000101327388793191,"83"
"941","Otu00001",2,4,"Absent","Absent",0.0014763392663092,0,0.000101081572829273,"94"
"1021","Otu00001",2,4,"Absent","Absent",0.0101715261368895,0,0.000252436007472106,"102"
"1091","Otu00001",2,4,"Absent","Absent",0.0088681099710487,0,5.06816684405251e-05,"109"
"1181","Otu00001",2,4,"Absent","Absent",0.00643189214013959,0,0.00056013850697627,"118"
"1251","Otu00001",2,4,"Absent","Absent",0.00222323496904474,0,0.000358680057388809,"125"
"621","Otu00001",2,4,"Present","Present",0.0758013874384118,0.0758013874384118,0.329719224671406,"62"
"521","Otu00001",2,4,"Present","Present",0.230300327280074,0.230300327280074,0.470570202329859,"52"
"631","Otu00001",2,4,"Present","Present",0.334159292134653,0.334159292134653,0.643387435359173,"63"
"1491","Otu00001",2,4,"Present","Present",0.288456820766924,0.288456820766924,0.105108207220701,"149"
"1561","Otu00001",2,4,"Present","Present",0.596552889764654,0.596552889764654,0.659952970043963,"156"
"1681","Otu00001",2,4,"Present","Present",0.382145126915838,0.382145126915838,0.274053545283414,"168"
"1801","Otu00001",2,4,"Present","Present",0.56330426514302,0.56330426514302,0.640331463276545,"180"
"1861","Otu00001",2,4,"Present","Present",0.511255967245621,0.511255967245621,0.662875246701984,"186"
"1931","Otu00001",2,4,"Present","Present",0.641794526141102,0.641794526141102,0.591478566991095,"193"
"2051","Otu00001",2,4,"Absent","Absent",0.00544896038251342,0,0,"205"
"2111","Otu00001",2,4,"Absent","Absent",0.0142834645243151,0,0,"211"
"2211","Otu00001",2,4,"Absent","Absent",0.0328974087631869,0,0.00259147921633668,"221"
"2331","Otu00001",2,4,"Absent","Present",0.592517918035671,0,0.212783378537434,"233"
"2441","Otu00001",2,4,"Absent","Absent",0.00797857497992717,0,0,"244"
"610","Otu00001",2,4,"Absent","Absent",0.00208959917822045,0,0,"6"
"1571","Otu00001",2,4,"Absent","Present",0.00745569994604789,0,0.0152675706448608,"157"
"1741","Otu00001",2,4,"Present","Present",0.599370413109557,0.599370413109557,0.491851851851852,"174"
"2201","Otu00001",2,4,"Absent","Absent",0.0149099084599445,0,0.00403914867174149,"220"
"2471","Otu00001",2,4,"Present","Absent",0.0619816935447673,0.0619816935447673,0,"247"
"99","Otu00001",2,5,"Absent","Absent",0.0176125090169764,0,0,"9"
"442","Otu00001",2,5,"Absent","Absent",0.0478866098318924,0,0.000707857215087471,"44"
