"","OTU","rep","fold","PredictedClass","TrueClass","Regression","Combined","TrueValue","Index"
"36","Otu00001",1,3,"Absent","Present",0.0298748025291232,0,0.0749922045525413,"36"
"51","Otu00001",1,3,"Absent","Absent",0.0238937075682567,0,0,"51"
"86","Otu00001",1,3,"Absent","Absent",0.0183351817390204,0,0.000668552327076369,"86"
"121","Otu00001",1,3,"Absent","Absent",0.0570118958615944,0,0,"121"
"17","Otu00001",1,3,"Present","Present",0.0904140480881705,0.0904140480881705,0.245068677062894,"17"
"24","Otu00001",1,3,"Present","Present",0.282540003837486,0.282540003837486,0.310691951802329,"24"
"34","Otu00001",1,3,"Present","Present",0.332874477007822,0.332874477007822,0.514850476336033,"34"
"53","Otu00001",1,3,"Absent","Present",0.123243766852282,0,0.0430509342206296,"53"
"67","Otu00001",1,3,"Absent","Absent",0.0739211569415774,0,0.000253961804144657,"67"
"81","Otu00001",1,3,"Absent","Absent",0.0614464052482139,0,0.000607441154138193,"81"
"90","Otu00001",1,3,"Absent","Absent",0.0645344403300325,0,0,"90"
"98","Otu00001",1,3,"Absent","Absent",0.0530856335856378,0,0.00290712500637527,"98"
"108","Otu00001",1,3,"Absent","Absent",0.000710872196202629,0,0.000305421226775261,"108"
"116","Otu00001",1,3,"Absent","Absent",0.0696537008413659,0,0.000150413637503134,"116"
"124","Otu00001",1,3,"Absent","Absent",0.00451681850097328,0,0.000968498317871343,"124"
"48","Otu00001",1,3,"Present","Present",0.26892049064735,0.26892049064735,0.329061133150239,"48"
"38","Otu00001",1,3,"Present","Present",0.132670663764566,0.132670663764566,0.383285009410448,"38"
"49","Otu00001",1,3,"Present","Present",0.506017821009557,0.506017821009557,0.533527399009244,"49"
"91","Otu00001",1,3,"Absent","Absent",0.144206265331347,0,0.00240889754497463,"91"
"4","Otu00001",1,3,"Absent","Absent",0.0289335942531631,0,0,"4"
"64","Otu00001",1,4,"Present","Present",0.359400508594584,0.359400508594584,0.217797888386124,"64"
"58","Otu00001",1,4,"Absent","Absent",0.0125925553446601,0,0,"58"
"93","Otu00001",1,4,"Absent","Absent",0.185413480507012,0,0,"93"
"1","Otu00001",1,4,"Absent","Present",0.156611000996117,0,0.0210373048149822,"1"
"18","Otu00001",1,4,"Present","Present",0.319036093189299,0.319036093189299,0.319810543657331,"18"
"25","Otu00001",1,4,"Present","Present",0.417859591992432,0.417859591992432,0.330044751830757,"25"
"40","Otu00001",1,4,"Present","Present",0.362311206201857,0.362311206201857,0.389426998368679,"40"
"54","Otu00001",1,4,"Absent","Absent",0.0426136778546322,0,0.000306968177632252,"54"
"68","Otu00001",1,4,"Absent","Absent",0.0450485500443643,0,0.00133005934110906,"68"
"82","Otu00001",1,4,"Absent","Absent",0.0155207303870933,0,0.00121976011384428,"82"
"94","Otu00001",1,4,"Absent","Absent",0.00971497506887501,0,0.000101081572829273,"94"
"101","Otu00001",1,4,"Absent","Absent",0.00458777891563205,0,0.000203210729526519,"101"
"109","Otu00001",1,4,"Absent","Absent",0.00214834359815953,0,5.06816684405251e-05,"109"
"117","Otu00001",1,4,"Absent","Absent",0.0337434901013033,0,0.000152315190901706,"117"
"125","Otu00001",1,4,"Absent","Absent",0.00187346687744517,0,0.000358680057388809,"125"
"55","Otu00001",1,4,"Present","Present",0.0307267276462308,0.0307267276462308,0.291799403966704,"55"
"52","Otu00001",1,4,"Present","Present",0.211978448511298,0.211978448511298,0.470570202329859,"52"
"56","Otu00001",1,4,"Present","Present",0.486022831466825,0.486022831466825,0.58247869789275,"56"
"6","Otu00001",1,4,"Absent","Absent",0.0010694504228696,0,0,"6"
"92","Otu00001",1,5,"Absent","Absent",0.00305051175552665,0,0,"9"
"65","Otu00001",1,5,"Absent","Absent",0.0682147265060513,0,0,"65"
"100","Otu00001",1,5,"Absent","Absent",0.183386963704072,0,0,"100"
"8","Otu00001",1,5,"Absent","Absent",0.00054081373226923,0,0,"8"
"19","Otu00001",1,5,"Present","Present",0.308458612619132,0.308458612619132,0.308365959200495,"19"
"26","Otu00001",1,5,"Present","Present",0.3642227688728,0.3642227688728,0.369424478768415,"26"
"45","Otu00001",1,5,"Present","Present",0.329669138476837,0.329669138476837,0.388855512165816,"45"
"60","Otu00001",1,5,"Absent","Absent",0.258616130138772,0,0.000514694528797159,"60"
"74","Otu00001",1,5,"Absent","Absent",0.0261906755586849,0,0.000860019223959124,"74"
"83","Otu00001",1,5,"Absent","Absent",0.073109903760386,0,0.000101327388793191,"83"
"95","Otu00001",1,5,"Absent","Absent",7.61484869503993e-05,0,0.000202142712755205,"95"
"102","Otu00001",1,5,"Absent","Absent",0.000190448655236486,0,0.000252436007472106,"102"
"110","Otu00001",1,5,"Absent","Absent",0.0283567806965327,0,0.00624936490194086,"110"
"118","Otu00001",1,5,"Absent","Absent",0.00808033823244756,0,0.00056013850697627,"118"
"126","Otu00001",1,5,"Absent","Absent",0.100019797723053,0,0.000204237937196834,"126"
"62","Otu00001",1,5,"Present","Present",0.400489131519854,0.400489131519854,0.329719224671406,"62"
"73","Otu00001",1,5,"Absent","Absent",0.0370750595667391,0,0.000821777092963534,"73"
"63","Otu00001",1,5,"Present","Present",0.221272343554856,0.221272343554856,0.643387435359173,"63"
"10","Otu00001",1,5,"Absent","Absent",0.00935139434322912,0,0.00293516431678809,"10"
"151","Otu00001",2,1,"Absent","Present",0.0175336533139408,0,0.0134294821549877,"15"
"441","Otu00001",2,1,"Absent","Absent",0.0458106094857306,0,0.000707857215087471,"44"
"721","Otu00001",2,1,"Absent","Absent",0.00408239526005692,0,0,"72"
"1141","Otu00001",2,1,"Absent","Absent",0.0149539685199783,0,0,"114"
"37","Otu00001",2,1,"Absent","Absent",0.0560402327397228,0,0,"3"
"211","Otu00001",2,1,"Present","Present",0.121031108292735,0.121031108292735,0.102342028391329,"21"
"321","Otu00001",2,1,"Present","Present",0.35627184615127,0.35627184615127,0.374156958920907,"32"
"471","Otu00001",2,1,"Present","Present",0.125841631151863,0.125841631151863,0.0344012472966856,"47"
"611","Otu00001",2,1,"Absent","Absent",0.0829109401651348,0,0.0015865704488459,"61"
"761","Otu00001",2,1,"Absent","Absent",0.0111239218034172,0,5.05101525406607e-05,"76"
"881","Otu00001",2,1,"Absent","Absent",0.0321214623021231,0,0.0014167889490462,"88"
"971","Otu00001",2,1,"Absent","Absent",0.00681195789978499,0,0.000308641975308642,"97"
"1031","Otu00001",2,1,"Absent","Absent",0.0167547785299553,0,0.00238336713995943,"103"
"1121","Otu00001",2,1,"Absent","Absent",0.00775593740749138,0,0.000152819520146707,"112"
"1191","Otu00001",2,1,"Absent","Absent",0.0102935300198346,0,0.000152439024390244,"119"
"411","Otu00001",2,1,"Present","Present",0.377519459885377,0.377519459885377,0.420660059262287,"41"
"691","Otu00001",2,1,"Absent","Absent",0.389694118072701,0,0.00123089547645912,"69"
"421","Otu00001",2,1,"Present","Present",0.412566214974199,0.412566214974199,0.507759060745278,"42"
"701","Otu00001",2,1,"Absent","Absent",0.113251690546485,0,0.00594902302682189,"70"
"113","Otu00001",2,1,"Absent","Absent",0.0504520473683823,0,0.00354332760147986,"11"
"221","Otu00001",2,2,"Present","Absent",0.0499455263234629,0.0499455263234629,0.00494199656661291,"22"
"511","Otu00001",2,2,"Absent","Absent",0.0542532669526716,0,0,"51"
"791","Otu00001",2,2,"Present","Absent",0.181707583564465,0.181707583564465,0,"79"
"1211","Otu00001",2,2,"Absent","Absent",0.186930153102626,0,0,"121"
"141","Otu00001",2,2,"Absent","Absent",0.00439370188501906,0,0.00280621524710284,"14"
"241","Otu00001",2,2,"Present","Present",0.338106703392121,0.338106703392121,0.310691951802329,"24"
"331","Otu00001",2,2,"Present","Present",0.43577772798096,0.43577772798096,0.332162849872774,"33"
"531","Otu00001",2,2,"Absent","Present",0.123069978093057,0,0.0430509342206296,"53"
"661","Otu00001",2,2,"Absent","Absent",0.0309908880799206,0,0.000306372549019608,"66"
"811","Otu00001",2,2,"Absent","Absent",0.0862777783020823,0,0.000607441154138193,"81"
"891","Otu00001",2,2,"Absent","Absent",0.019706923746401,0,0.000509502216334641,"89"
"981","Otu00001",2,2,"Absent","Absent",0.0642659502283415,0,0.00290712500637527,"98"
"1051","Otu00001",2,2,"Absent","Absent",0.0358242700463594,0,0.000255284386806903,"105"
"1161","Otu00001",2,2,"Absent","Absent",0.0662495086537118,0,0.000150413637503134,"116"
"1231","Otu00001",2,2,"Absent","Absent",0.0145067082521971,0,0,"123"
"481","Otu00001",2,2,"Present","Present",0.25725569222093,0.25725569222093,0.329061133150239,"48"
"311","Otu00001",2,2,"Present","Present",0.321266116309283,0.321266116309283,0.451426821175149,"31"
"491","Otu00001",2,2,"Present","Present",0.471575671186796,0.471575671186796,0.533527399009244,"49"
"841","Otu00001",2,2,"Absent","Absent",0.0755035613605288,0,0.00198665376190719,"84"
"71","Otu00001",2,2,"Absent","Absent",0.0102169493342067,0,0,"7"
"122","Otu00001",2,2,"Absent","Absent",0.00952710571813737,0,0.00241102783164736,"12"
"361","Otu00001",2,3,"Absent","Present",0.000178348414737272,0,0.0749922045525413,"36"
"581","Otu00001",2,3,"Absent","Absent",0.00664927590371143,0,0,"58"
"861","Otu00001",2,3,"Absent","Absent",0.0402136273541682,0,0.000668552327076369,"86"
"13","Otu00001",2,3,"Absent","Present",0.00436754688140098,0,0.0210373048149822,"1"
"171","Otu00001",2,3,"Present","Present",0.138372360429845,0.138372360429845,0.245068677062894,"17"
"251","Otu00001",2,3,"Present","Present",0.247246782370264,0.247246782370264,0.330044751830757,"25"
"341","Otu00001",2,3,"Present","Present",0.403931268185901,0.403931268185901,0.514850476336033,"34"
"541","Otu00001",2,3,"Absent","Absent",0.101039537391683,0,0.000306968177632252,"54"
"671","Otu00001",2,3,"Absent","Absent",0.0841147368507194,0,0.000253961804144657,"67"
"821","Otu00001",2,3,"Absent","Absent",0.0164096936145831,0,0.00121976011384428,"82"
"901","Otu00001",2,3,"Absent","Absent",0.0730059145884621,0,0,"90"
"1011","Otu00001",2,3,"Absent","Absent",0.00149214567843317,0,0.000203210729526519,"101"
"1081","Otu00001",2,3,"Absent","Absent",0.00637012268615107,0,0.000305421226775261,"108"
"1171","Otu00001",2,3,"Absent","Absent",0.000382903568253598,0,0.000152315190901706,"117"
"1241","Otu00001",2,3,"Absent","Absent",0.00906391891772914,0,0.000968498317871343,"124"
"551","Otu00001",2,3,"Present","Present",0.0172791280328227,0.0172791280328227,0.291799403966704,"55"
"381","Otu00001",2,3,"Present","Present",0.488857231542705,0.488857231542705,0.383285009410448,"38"
"561","Otu00001",2,3,"Present","Present",0.474413288031394,0.474413288031394,0.58247869789275,"56"
"911","Otu00001",2,3,"Absent","Absent",0.0423062798773189,0,0.00240889754497463,"91"
"43","Otu00001",2,3,"Absent","Absent",0.00123258179485397,0,0,"4"
"641","Otu00001",2,4,"Present","Present",0.131736031249708,0.131736031249708,0.217797888386124,"64"
"651","Otu00001",2,4,"Absent","Absent",0.0388959555641043,0,0,"65"
"931","Otu00001",2,4,"Absent","Absent",0.048764693336239,0,0,"93"
"85","Otu00001",2,4,"Absent","Absent",0.53425302084724,0,0,"8"
"181","Otu00001",2,4,"Present","Present",0.285370680009875,0.285370680009875,0.319810543657331,"18"
"261","Otu00001",2,4,"Present","Present",0.262858670483795,0.262858670483795,0.369424478768415,"26"
"401","Otu00001",2,4,"Present","Present",0.344830969711965,0.344830969711965,0.389426998368679,"40"
"601","Otu00001",2,4,"Absent","Absent",0.141704979484247,0,0.000514694528797159,"60"
"681","Otu00001",2,4,"Absent","Absent",0.0473630697577648,0,0.00133005934110906,"68"
"831","Otu00001",2,4,"Absent","Absent",0.0378541976878501,0,0.000101327388793191,"83"
"941","Otu00001",2,4,"Absent","Absent",0.0014763392663092,0,0.000101081572829273,"94"
"1021","Otu00001",2,4,"Absent","Absent",0.0101715261368895,0,0.000252436007472106,"102"
"1091","Otu00001",2,4,"Absent","Absent",0.0088681099710487,0,5.06816684405251e-05,"109"
"1181","Otu00001",2,4,"Absent","Absent",0.00643189214013959,0,0.00056013850697627,"118"
"1251","Otu00001",2,4,"Absent","Absent",0.00222323496904474,0,0.000358680057388809,"125"
"621","Otu00001",2,4,"Present","Present",0.0758013874384118,0.0758013874384118,0.329719224671406,"62"
"521","Otu00001",2,4,"Present","Present",0.230300327280074,0.230300327280074,0.470570202329859,"52"
"631","Otu00001",2,4,"Present","Present",0.334159292134653,0.334159292134653,0.643387435359173,"63"
"610","Otu00001",2,4,"Absent","Absent",0.00208959917822045,0,0,"6"
"99","Otu00001",2,5,"Absent","Absent",0.0176125090169764,0,0,"9"
"442","Otu00001",2,5,"Absent","Absent",0.0478866098318924,0,0.000707857215087471,"44"
"1001","Otu00001",2,5,"Absent","Absent",0.104507653352663,0,0,"100"
"1142","Otu00001",2,5,"Absent","Absent",0.0960564289366926,0,0,"114"
"191","Otu00001",2,5,"Present","Present",0.311515011307481,0.311515011307481,0.308365959200495,"19"
"212","Otu00001",2,5,"Present","Present",0.0971799170448737,0.0971799170448737,0.102342028391329,"21"
"451","Otu00001",2,5,"Present","Present",0.227263227783157,0.227263227783157,0.388855512165816,"45"
"472","Otu00001",2,5,"Present","Present",0.134031419373658,0.134031419373658,0.0344012472966856,"47"
"741","Otu00001",2,5,"Absent","Absent",0.108166356211223,0,0.000860019223959124,"74"
"762","Otu00001",2,5,"Absent","Absent",0.0404905511001383,0,5.05101525406607e-05,"76"
"951","Otu00001",2,5,"Absent","Absent",0.00103760463186079,0,0.000202142712755205,"95"
"972","Otu00001",2,5,"Absent","Absent",0.0120136901974435,0,0.000308641975308642,"97"
"1101","Otu00001",2,5,"Absent","Absent",0.00891760026533226,0,0.00624936490194086,"110"
"1122","Otu00001",2,5,"Absent","Absent",0.0427876907434045,0,0.000152819520146707,"112"
"1261","Otu00001",2,5,"Absent","Absent",0.15246420389039,0,0.000204237937196834,"126"
"412","Otu00001",2,5,"Present","Present",0.398133183373456,0.398133183373456,0.420660059262287,"41"
"731","Otu00001",2,5,"Absent","Absent",0.163327312168427,0,0.000821777092963534,"73"
"422","Otu00001",2,5,"Present","Present",0.405792802977162,0.405792802977162,0.507759060745278,"42"
"104","Otu00001",2,5,"Absent","Absent",0.0198243895351214,0,0.00293516431678809,"10"
"152","Otu00001",3,1,"Absent","Present",0.00418206481148393,0,0.0134294821549877,"15"
"910","Otu00001",3,1,"Absent","Absent",0.0090987194083842,0,0,"9"
"792","Otu00001",3,1,"Absent","Absent",0.0552804494149516,0,0,"79"
"1071","Otu00001",3,1,"Absent","Absent",0.070146977864507,0,0,"107"
"39","Otu00001",3,1,"Absent","Absent",0.000279173289704846,0,0,"3"
"213","Otu00001",3,1,"Present","Present",0.19798342097507,0.19798342097507,0.102342028391329,"21"
"322","Otu00001",3,1,"Present","Present",0.324896544026776,0.324896544026776,0.374156958920907,"32"
"461","Otu00001",3,1,"Absent","Present",0.103569873653038,0,0.38863624750907,"46"
"662","Otu00001",3,1,"Absent","Absent",0.060168176283031,0,0.000306372549019608,"66"
"751","Otu00001",3,1,"Absent","Absent",0.181118582254082,0,0.00143171243033185,"75"
"882","Otu00001",3,1,"Absent","Absent",0.0599815832126493,0,0.0014167889490462,"88"
"973","Otu00001",3,1,"Absent","Absent",0.00814320416159374,0,0.000308641975308642,"97"
"1032","Otu00001",3,1,"Absent","Absent",0.00459677915308834,0,0.00238336713995943,"103"
"1111","Otu00001",3,1,"Absent","Absent",0.00148966030787745,0,0.000616681227195642,"111"
"1232","Otu00001",3,1,"Absent","Absent",0.0350796002283145,0,0,"123"
"271","Otu00001",3,1,"Present","Present",0.0969047061241177,0.0969047061241177,0.323067509687946,"27"
"692","Otu00001",3,1,"Absent","Absent",0.59299911353284,0,0.00123089547645912,"69"
"423","Otu00001",3,1,"Present","Present",0.406139816422964,0.406139816422964,0.507759060745278,"42"
"702","Otu00001",3,1,"Absent","Absent",0.107386237515744,0,0.00594902302682189,"70"
"77","Otu00001",3,1,"Absent","Absent",0.0469752183455065,0,0,"7"
"115","Otu00001",3,1,"Absent","Absent",0.00872450609716592,0,0.00354332760147986,"11"
"222","Otu00001",3,2,"Present","Absent",0.0453368173438119,0.0453368173438119,0.00494199656661291,"22"
"443","Otu00001",3,2,"Absent","Absent",0.0189375719278395,0,0.000707857215087471,"44"
"862","Otu00001",3,2,"Absent","Absent",0.0187617690724508,0,0.000668552327076369,"86"
"1143","Otu00001",3,2,"Absent","Absent",0.0590751595067682,0,0,"114"
"142","Otu00001",3,2,"Absent","Absent",0.0396353692139314,0,0.00280621524710284,"14"
"242","Otu00001",3,2,"Present","Present",0.253506953011974,0.253506953011974,0.310691951802329,"24"
"332","Otu00001",3,2,"Present","Present",0.26943349435636,0.26943349435636,0.332162849872774,"33"
"473","Otu00001",3,2,"Present","Present",0.195367885016276,0.195367885016276,0.0344012472966856,"47"
"672","Otu00001",3,2,"Absent","Absent",0.122229959269866,0,0.000253961804144657,"67"
"763","Otu00001",3,2,"Absent","Absent",0.0159814774910604,0,5.05101525406607e-05,"76"
"892","Otu00001",3,2,"Absent","Absent",0.00761901179414711,0,0.000509502216334641,"89"
"982","Otu00001",3,2,"Absent","Absent",0.0685930624063142,0,0.00290712500637527,"98"
"1052","Otu00001",3,2,"Absent","Absent",0.0670256409491924,0,0.000255284386806903,"105"
"1123","Otu00001",3,2,"Absent","Absent",0.0201644402006964,0,0.000152819520146707,"112"
"1242","Otu00001",3,2,"Absent","Absent",0.00588249588734468,0,0.000968498317871343,"124"
"413","Otu00001",3,2,"Present","Present",0.41485456083722,0.41485456083722,0.420660059262287,"41"
"312","Otu00001",3,2,"Present","Present",0.256574599422319,0.256574599422319,0.451426821175149,"31"
"492","Otu00001",3,2,"Present","Present",0.459361682874478,0.459361682874478,0.533527399009244,"49"
"842","Otu00001",3,2,"Absent","Absent",0.217108900203589,0,0.00198665376190719,"84"
"410","Otu00001",3,2,"Absent","Absent",0.00222572066235889,0,0,"4"
"127","Otu00001",3,2,"Absent","Absent",0.0212797624103107,0,0.00241102783164736,"12"
"362","Otu00001",3,3,"Absent","Present",0.0525410315574143,0,0.0749922045525413,"36"
"512","Otu00001",3,3,"Absent","Absent",0.0344431118802814,0,0,"51"
"932","Otu00001",3,3,"Absent","Absent",0.0507213485542518,0,0,"93"
"1212","Otu00001",3,3,"Absent","Absent",0.0241258853800401,0,0,"121"
"172","Otu00001",3,3,"Present","Present",0.0969399900654887,0.0969399900654887,0.245068677062894,"17"
"252","Otu00001",3,3,"Present","Present",0.34034970039346,0.34034970039346,0.330044751830757,"25"
"342","Otu00001",3,3,"Present","Present",0.395124254131093,0.395124254131093,0.514850476336033,"34"
"532","Otu00001",3,3,"Absent","Present",0.114334157105535,0,0.0430509342206296,"53"
"682","Otu00001",3,3,"Absent","Absent",0.0325051951911165,0,0.00133005934110906,"68"
"812","Otu00001",3,3,"Absent","Absent",0.0763591676495623,0,0.000607441154138193,"81"
"902","Otu00001",3,3,"Absent","Absent",0.0258162012633381,0,0,"90"
"1012","Otu00001",3,3,"Absent","Absent",0.000689964969099206,0,0.000203210729526519,"101"
"1082","Otu00001",3,3,"Absent","Absent",0.00103676755829968,0,0.000305421226775261,"108"
"1162","Otu00001",3,3,"Absent","Absent",0.00310617491087473,0,0.000150413637503134,"116"
"1252","Otu00001",3,3,"Absent","Absent",0.0254567506433264,0,0.000358680057388809,"125"
"482","Otu00001",3,3,"Present","Present",0.230484844979994,0.230484844979994,0.329061133150239,"48"
"382","Otu00001",3,3,"Present","Present",0.285196751515378,0.285196751515378,0.383285009410448,"38"
"562","Otu00001",3,3,"Present","Present",0.445163878817982,0.445163878817982,0.58247869789275,"56"
"912","Otu00001",3,3,"Absent","Absent",0.0399818502485479,0,0.00240889754497463,"91"
"612","Otu00001",3,3,"Absent","Absent",0.0191330466409091,0,0,"6"
"642","Otu00001",3,4,"Present","Present",0.264984443619039,0.264984443619039,0.217797888386124,"64"
"582","Otu00001",3,4,"Absent","Absent",0.0864371837467514,0,0,"58"
"1002","Otu00001",3,4,"Present","Absent",0.0620624980446489,0.0620624980446489,0,"100"
"16","Otu00001",3,4,"Present","Present",0.068362226051659,0.068362226051659,0.0210373048149822,"1"
"182","Otu00001",3,4,"Present","Present",0.232107452771537,0.232107452771537,0.319810543657331,"18"
"262","Otu00001",3,4,"Present","Present",0.288840877339773,0.288840877339773,0.369424478768415,"26"
"402","Otu00001",3,4,"Present","Present",0.308586510867958,0.308586510867958,0.389426998368679,"40"
"542","Otu00001",3,4,"Absent","Absent",0.0505319657872786,0,0.000306968177632252,"54"
"742","Otu00001",3,4,"Absent","Absent",0.079525102432992,0,0.000860019223959124,"74"
"822","Otu00001",3,4,"Absent","Absent",0.0185851097007794,0,0.00121976011384428,"82"
"942","Otu00001",3,4,"Absent","Absent",0.006337938184704,0,0.000101081572829273,"94"
"1022","Otu00001",3,4,"Absent","Absent",0.0141294479601344,0,0.000252436007472106,"102"
"1092","Otu00001",3,4,"Absent","Absent",0.0198958003698206,0,5.06816684405251e-05,"109"
"1172","Otu00001",3,4,"Absent","Absent",0.00223414708577487,0,0.000152315190901706,"117"
"1262","Otu00001",3,4,"Absent","Absent",0.0775117068918546,0,0.000204237937196834,"126"
"552","Otu00001",3,4,"Present","Present",0.0868584460841059,0.0868584460841059,0.291799403966704,"55"
"522","Otu00001",3,4,"Present","Present",0.184380565245311,0.184380565245311,0.470570202329859,"52"
"632","Otu00001",3,4,"Present","Present",0.270812709573867,0.270812709573867,0.643387435359173,"63"
"106","Otu00001",3,4,"Absent","Absent",0.00654271289310207,0,0.00293516431678809,"10"
"913","Otu00001",3,5,"Absent","Absent",0.048636378080053,0,0,"9"
"652","Otu00001",3,5,"Absent","Absent",0.0333814099250906,0,0,"65"
"793","Otu00001",3,5,"Absent","Absent",0.113240186899572,0,0,"79"
"87","Otu00001",3,5,"Absent","Absent",0.0378560915078268,0,0,"8"
"192","Otu00001",3,5,"Present","Present",0.273585032951573,0.273585032951573,0.308365959200495,"19"
"214","Otu00001",3,5,"Present","Present",0.0923269255130789,0.0923269255130789,0.102342028391329,"21"
"452","Otu00001",3,5,"Present","Present",0.306808474621139,0.306808474621139,0.388855512165816,"45"
"602","Otu00001",3,5,"Absent","Absent",0.504406429921364,0,0.000514694528797159,"60"
"663","Otu00001",3,5,"Absent","Absent",0.13333077262195,0,0.000306372549019608,"66"
"832","Otu00001",3,5,"Absent","Absent",0.0886659783405575,0,0.000101327388793191,"83"
"952","Otu00001",3,5,"Absent","Absent",0.00464328984702891,0,0.000202142712755205,"95"
"974","Otu00001",3,5,"Absent","Absent",0.0616264931255783,0,0.000308641975308642,"97"
"1102","Otu00001",3,5,"Absent","Absent",0.0530972864476514,0,0.00624936490194086,"110"
"1182","Otu00001",3,5,"Absent","Absent",0.0242594889902788,0,0.00056013850697627,"118"
"1233","Otu00001",3,5,"Absent","Absent",0.019254354568174,0,0,"123"
"622","Otu00001",3,5,"Present","Present",0.101950836449897,0.101950836449897,0.329719224671406,"62"
"732","Otu00001",3,5,"Absent","Absent",0.183706323456218,0,0.000821777092963534,"73"
"424","Otu00001",3,5,"Present","Present",0.442822316200241,0.442822316200241,0.507759060745278,"42"
"78","Otu00001",3,5,"Absent","Absent",0.00714217817860864,0,0,"7"
"153","Otu00002",1,1,"Absent","Absent",0.00509954079756667,0,0.00177666300883106,"15"
"914","Otu00002",1,1,"Absent","Absent",0.00414488113554141,0,0,"9"
"722","Otu00002",1,1,"Absent","Absent",0.0341071159710975,0,0,"72"
"1072","Otu00002",1,1,"Absent","Absent",0.00333725032902132,0,0,"107"
"310","Otu00002",1,1,"Absent","Absent",0.048637848849452,0,0,"3"
"201","Otu00002",1,1,"Absent","Absent",0.00506569508308685,0,0.000511090667484412,"20"
"323","Otu00002",1,1,"Present","Present",0.150434489789479,0.150434489789479,0.104383813611281,"32"
"462","Otu00002",1,1,"Present","Present",0.164742758647536,0.164742758647536,0.300393439272393,"46"
